hour,Z00,Z01,Z02,Z03,Z04
8225,847.77,775.66,1104.52,975.54,825.86
8226,877.51,817.93,1139.17,1003.22,861.51
8227,869.66,809.49,1116.15,1006.66,843.24
8228,829.75,786.32,1086.91,971.59,809.75
8229,783.53,741.68,1005.42,906.97,754.71
8230,707.75,683.09,933.4,834.33,696.13
8231,644.63,631.29,852.05,751.81,655.36
8232,657.13,633.16,877.2,780.32,667.71
8233,617.78,614.47,839.14,739.93,632.69
8234,600.07,591.84,823.91,730.18,619.02
8235,586.59,584.93,813.53,730.04,604.22
8236,596.52,597.59,837.68,734.44,606.21
8237,632.96,629.53,874.05,777.4,626.23
8238,706.03,700.05,970.54,846.78,682.78
8239,772.42,773.45,1061.42,911.83,746.14
8240,796.2,792.47,1105.39,942.45,775.47
8241,812.56,802.86,1125.87,963.01,775.52
8242,823.78,813.24,1108.68,982.45,781.58
8243,842.5,820.2,1130.77,991.9,790.35
8244,820.6,815.81,1136.33,982.38,776.15
8245,814.58,809.63,1145.52,954.49,759.09
8246,796.72,799.93,1147.92,955.87,747.69
8247,810.26,800.84,1146.23,1006.43,761.28
8248,836.8,833.64,1188.26,1044.74,773.87
8249,879.58,873.5,1225.19,1089.45,825.57
8250,918.49,917.03,1255.24,1124.98,847.04
8251,912.65,884.1,1247.69,1126.03,835.52
8252,865.01,832.96,1173.98,1066.78,798.78
8253,811.8,767.35,1116.13,980.96,765.02
8254,757.35,709.73,1033.22,910.16,710.78
8255,691.13,661.98,940.58,836.67,652.64
8256,650.85,612.02,874.97,805.33,613.42
8257,609.65,581.11,844.26,762.56,594.68
8258,600.92,575.0,821.8,748.23,582.76
8259,588.64,559.63,831.5,737.5,579.06
8260,590.72,581.74,834.24,745.17,581.82
8261,618.08,602.97,874.74,782.76,605.5
8262,672.84,655.86,953.76,855.81,682.91
8263,731.78,699.91,1026.11,927.77,746.78
8264,773.31,734.03,1067.98,978.81,770.66
8265,795.21,733.55,1087.3,999.71,788.84
8266,814.82,742.2,1126.94,1001.02,780.1
8267,834.62,750.52,1132.09,1002.41,779.37
8268,824.42,745.7,1138.1,1005.17,775.27
8269,819.2,735.36,1127.02,988.34,767.33
8270,830.86,732.76,1110.0,985.66,775.06
8271,857.31,744.54,1113.68,996.55,780.96
8272,865.56,760.02,1170.41,1016.78,784.29
8273,889.53,788.65,1234.43,1051.21,816.03
8274,924.13,806.72,1289.69,1080.23,851.31
8275,910.8,812.55,1261.8,1086.45,846.85
8276,860.05,792.22,1225.8,1029.88,812.34
8277,807.68,747.4,1144.67,973.7,775.61
8278,737.39,676.52,1042.08,903.91,704.84
8279,657.54,620.87,945.22,830.75,645.67
8280,620.39,589.07,890.0,794.33,609.46
8281,591.19,567.6,848.44,767.86,572.29
8282,580.39,553.09,828.85,741.34,560.56
8283,578.82,540.62,829.6,741.61,555.55
8284,587.37,562.44,845.91,745.1,556.99
8285,616.21,591.98,874.91,780.78,594.05
8286,672.38,644.97,968.9,869.51,659.22
8287,719.68,707.3,1024.52,945.23,710.34
8288,746.48,746.9,1071.11,959.14,733.95
8289,771.02,758.13,1091.3,971.02,763.29
8290,784.71,770.11,1090.79,962.52,773.35
8291,810.85,779.1,1117.33,965.83,782.11
8292,808.55,776.55,1117.43,960.36,779.9
8293,784.01,765.69,1108.21,959.58,779.13
8294,791.44,768.08,1096.68,955.27,770.91
8295,808.14,747.89,1115.05,958.95,788.05
8296,819.78,769.18,1137.31,974.22,803.53
8297,842.15,793.81,1172.72,1026.76,832.08
8298,874.32,812.43,1210.57,1061.3,867.29
8299,874.34,811.0,1212.83,1042.07,835.99
8300,825.7,773.76,1153.42,998.89,798.58
8301,770.68,723.39,1105.32,952.01,770.01
8302,705.05,667.93,1015.64,863.41,715.6
8303,637.59,598.08,941.24,789.72,655.38
8304,593.27,553.07,893.95,750.65,614.08
8305,566.78,538.26,862.08,706.56,569.94
8306,551.13,519.19,833.87,684.69,566.55
8307,540.88,511.46,829.46,668.68,553.29
8308,532.42,523.6,850.92,682.1,554.68
8309,575.03,550.74,883.29,722.9,589.98
8310,627.21,606.83,962.15,802.9,653.49
8311,685.44,647.4,1026.8,887.66,724.76
8312,706.49,666.58,1064.59,913.93,768.79
8313,726.79,685.23,1073.46,946.54,765.18
8314,722.93,696.55,1098.93,933.69,762.83
8315,733.89,715.86,1087.26,951.34,776.06
8316,735.09,724.4,1073.57,943.34,784.85
8317,739.04,714.69,1040.96,920.49,775.88
8318,731.49,717.49,1024.17,932.4,782.14
8319,735.38,720.18,1046.66,948.82,775.36
8320,757.29,748.95,1067.37,963.04,813.21
8321,816.05,778.47,1113.44,1000.0,851.04
8322,832.22,813.06,1176.1,1037.95,900.17
8323,830.46,811.99,1180.42,1041.58,884.2
8324,790.22,791.55,1136.04,1021.75,825.38
8325,744.91,733.46,1070.46,947.88,769.97
8326,694.23,677.34,989.29,869.46,719.25
8327,638.13,610.42,931.88,790.54,660.5
8328,604.97,582.89,889.01,756.76,618.48
8329,578.27,553.75,850.87,717.7,589.47
8330,560.31,536.01,838.09,697.36,565.7
8331,552.43,522.75,838.09,681.1,553.84
8332,549.78,525.79,851.13,673.21,568.55
8333,577.75,552.78,894.86,708.66,591.06
8334,631.35,607.28,974.04,776.79,645.56
8335,688.71,676.29,1067.85,853.99,700.23
8336,725.98,703.55,1102.86,865.87,719.41
8337,745.67,719.07,1145.56,879.57,733.8
8338,758.72,709.16,1151.78,885.01,754.34
8339,777.32,712.61,1161.17,896.99,766.71
8340,756.46,733.09,1158.27,904.22,753.49
8341,754.75,743.03,1123.38,892.56,737.58
8342,755.96,723.26,1103.24,893.39,744.82
8343,763.8,746.49,1126.8,872.36,737.33
8344,775.07,766.59,1164.54,915.59,751.71
8345,818.66,790.27,1226.55,964.81,790.51
8346,861.19,826.08,1246.23,998.13,824.94
8347,865.07,827.88,1239.77,979.59,832.84
8348,827.08,799.63,1176.62,943.8,797.0
8349,780.6,753.12,1113.11,885.71,754.65
8350,727.7,707.61,1023.45,827.67,700.05
8351,679.95,646.78,932.52,753.78,645.35
8352,603.84,569.81,814.75,651.35,572.11
8353,574.15,557.78,779.62,634.3,534.62
8354,558.93,542.98,766.2,627.96,518.41
8355,551.54,525.2,741.15,617.9,520.71
8356,559.23,540.68,746.73,628.79,530.39
8357,584.31,568.91,776.06,657.88,568.13
8358,647.22,616.19,844.12,722.42,603.66
8359,699.34,684.87,928.45,772.98,661.4
8360,720.93,720.9,963.7,824.57,691.07
8361,737.59,732.32,951.53,837.61,694.27
8362,739.22,739.96,964.93,832.35,700.63
8363,743.8,730.0,983.44,846.67,713.01
8364,725.91,730.2,1018.5,849.43,700.59
8365,726.03,703.57,1007.56,840.25,687.91
8366,726.1,692.95,1008.33,855.44,685.34
8367,732.19,713.4,1053.42,845.7,693.22
8368,757.48,735.52,1092.54,874.92,720.01
8369,794.74,752.77,1137.54,915.14,757.82
8370,816.41,773.7,1189.55,947.08,803.35
8371,828.21,775.38,1175.89,949.18,794.98
8372,787.47,739.76,1118.62,902.07,777.54
8373,745.02,693.71,1031.83,844.5,735.15
8374,700.45,638.47,973.88,782.73,670.43
8375,635.78,576.24,896.94,726.81,605.36
8376,599.38,551.9,842.5,690.11,557.47
8377,564.06,513.89,787.92,652.45,533.64
8378,555.47,499.38,761.28,646.53,527.31
8379,545.25,484.89,721.9,635.44,525.05
8380,545.01,491.02,748.77,663.63,535.51
8381,581.84,517.79,778.33,695.86,571.87
8382,645.69,569.26,858.86,770.08,635.24
8383,696.23,623.85,943.28,840.24,686.2
8384,733.93,656.97,992.51,866.0,711.53
8385,748.87,654.49,1011.14,874.58,747.54
8386,777.48,662.91,1013.65,893.12,734.36
8387,797.01,681.47,1038.88,895.07,731.33
8388,789.27,696.18,1059.52,895.3,738.69
8389,776.79,697.5,1036.36,901.49,719.78
8390,767.06,685.98,1041.78,900.23,734.67
8391,773.69,686.94,1057.82,904.33,735.4
8392,794.46,715.08,1080.27,913.76,749.01
8393,836.3,759.62,1136.59,964.15,775.84
8394,864.69,782.44,1182.01,1022.08,819.16
8395,841.35,772.95,1159.02,1012.07,801.34
8396,796.21,746.08,1107.56,954.55,766.72
8397,756.48,707.68,1034.09,907.95,711.18
8398,705.32,648.59,949.74,840.25,653.84
8399,643.25,586.32,875.17,764.53,614.55
8400,650.05,581.33,894.95,780.18,622.5
8401,615.95,548.78,867.31,758.74,591.35
8402,599.22,524.81,823.25,729.2,572.21
8403,579.34,513.97,802.57,698.38,552.95
8404,592.56,529.88,809.54,693.32,547.53
8405,618.41,561.72,854.68,733.72,574.56
8406,680.85,614.88,951.35,810.48,639.9
8407,720.99,680.38,1012.99,854.47,695.27
8408,753.56,696.75,1056.98,876.48,727.32
8409,780.91,716.42,1052.07,891.28,740.77
8410,768.26,719.36,1082.32,876.34,750.53
8411,790.27,731.49,1095.59,896.81,760.98
8412,794.61,743.28,1089.59,900.25,758.99
8413,780.22,726.22,1067.81,885.43,735.9
8414,766.17,732.8,1061.26,870.42,736.43
8415,785.03,739.33,1072.75,875.95,738.71
8416,810.44,758.79,1104.54,898.06,755.91
8417,854.29,778.86,1145.02,946.94,784.5
8418,881.95,807.24,1182.93,973.63,825.12
8419,866.39,800.61,1192.48,977.94,838.01
8420,837.48,767.85,1157.43,941.84,781.64
8421,775.59,718.37,1077.68,866.3,734.28
8422,723.19,654.41,982.81,799.48,694.17
8423,649.6,611.91,893.17,736.76,629.04
8424,606.7,575.39,861.33,702.24,600.91
8425,568.06,556.02,834.87,672.8,574.97
8426,563.45,539.96,804.04,642.05,550.91
8427,545.32,527.76,792.82,626.87,536.7
8428,546.34,543.71,813.08,642.59,532.73
8429,581.41,580.61,855.13,663.84,574.23
8430,642.84,635.28,939.31,739.94,631.17
8431,721.14,694.28,1004.24,813.47,709.2
8432,767.78,727.14,1049.43,842.9,748.48
8433,788.31,728.9,1084.72,867.83,785.95
8434,801.66,731.73,1091.62,880.02,791.31
8435,791.99,720.7,1087.73,898.88,804.95
8436,783.98,730.74,1095.38,903.7,790.85
8437,773.88,707.14,1095.84,902.64,777.66
8438,772.8,707.0,1087.43,892.84,783.03
8439,768.39,703.4,1077.33,895.1,792.5
8440,783.06,725.01,1112.78,930.78,818.31
8441,813.02,758.73,1149.77,972.84,844.08
8442,854.88,782.98,1205.33,997.09,887.81
8443,853.2,783.63,1203.63,994.06,889.03
8444,813.98,748.26,1148.23,944.0,870.31
8445,760.81,710.27,1078.32,900.98,822.68
8446,705.21,658.74,980.5,826.95,753.06
8447,641.35,595.86,894.4,763.27,669.74
8448,604.05,560.04,827.57,717.04,613.83
8449,563.83,534.33,800.44,690.69,575.49
8450,555.31,527.15,770.4,670.2,558.54
8451,555.48,529.1,753.71,666.4,558.65
8452,566.11,535.21,752.72,678.43,563.17
8453,599.93,566.03,794.88,714.04,593.5
8454,663.26,622.87,891.97,782.93,650.41
8455,741.09,682.53,979.75,841.14,705.14
8456,773.25,702.44,1020.79,870.51,734.52
8457,776.34,711.6,1046.52,880.06,731.09
8458,774.54,726.76,1081.57,884.61,736.16
8459,789.06,745.88,1082.66,900.42,745.02
8460,798.93,748.44,1078.71,928.09,744.23
8461,797.87,738.75,1065.88,932.54,745.66
8462,804.78,743.09,1075.01,931.13,764.04
8463,813.28,744.2,1080.5,952.17,770.46
8464,821.72,781.74,1111.24,994.97,801.15
8465,852.82,804.3,1167.77,1038.25,844.57
8466,864.92,835.64,1223.45,1071.39,872.58
8467,854.49,840.22,1231.04,1052.16,867.88
8468,805.23,799.59,1166.69,1007.6,819.95
8469,756.39,740.09,1084.1,945.46,769.27
8470,697.52,678.29,993.63,872.19,713.9
8471,625.12,623.04,914.9,791.52,661.82
8472,596.65,594.71,862.34,735.23,614.21
8473,574.09,565.31,825.59,695.67,578.96
8474,551.09,553.7,811.95,674.73,577.65
8475,546.16,550.96,788.05,666.02,579.04
8476,559.51,559.8,804.01,674.71,581.91
8477,587.94,592.88,842.12,700.88,623.5
8478,654.52,655.3,931.07,761.25,686.13
8479,716.47,719.33,1014.81,825.96,754.32
8480,756.51,740.98,1052.87,880.83,779.7
8481,773.56,749.57,1081.2,887.41,783.17
8482,779.81,749.97,1105.79,898.09,788.8
8483,792.27,774.12,1109.41,906.19,792.87
8484,799.4,771.38,1114.5,903.93,798.08
8485,793.59,759.26,1118.72,874.37,774.56
8486,789.05,768.95,1110.3,861.37,785.85
8487,789.23,779.78,1130.51,850.35,783.6
8488,808.59,797.5,1170.8,877.64,793.59
8489,841.02,844.33,1205.07,955.46,833.39
8490,873.72,863.77,1230.38,988.31,875.21
8491,868.34,844.36,1211.38,972.63,855.19
8492,830.07,799.16,1151.21,953.13,798.52
8493,777.53,760.05,1096.5,886.56,752.19
8494,718.84,700.28,997.91,821.36,696.74
8495,670.46,649.55,928.73,741.1,635.39
8496,640.64,602.7,865.69,685.2,602.53
8497,604.63,560.75,809.37,653.16,570.44
8498,591.4,548.27,784.24,639.34,557.57
8499,580.8,539.1,765.8,648.78,540.93
8500,587.37,533.89,775.12,670.05,548.17
8501,616.07,564.34,819.63,707.07,574.36
8502,672.41,636.99,889.24,772.84,640.3
8503,721.85,696.84,967.36,854.92,700.96
8504,730.64,713.88,1022.96,886.22,726.31
8505,748.57,722.43,1035.95,889.83,724.69
8506,768.02,723.25,1074.04,913.55,738.92
8507,767.93,713.61,1083.05,896.82,742.66
8508,773.7,706.29,1071.09,918.94,752.16
8509,763.59,691.84,1085.45,917.8,741.46
8510,767.1,690.23,1072.3,920.52,727.05
8511,767.94,695.04,1093.07,936.22,721.69
8512,789.06,719.07,1140.26,958.56,755.2
8513,826.1,760.04,1211.16,1011.6,792.86
8514,832.55,793.87,1250.08,1062.92,837.45
8515,829.98,789.24,1217.03,1047.36,824.62
8516,794.65,748.32,1175.79,1007.35,792.53
8517,723.44,703.83,1100.48,953.53,759.19
8518,675.42,652.69,996.88,886.45,704.96
8519,620.4,624.78,916.3,808.99,653.29
8520,547.33,545.0,795.24,710.12,573.04
8521,524.48,520.66,759.61,659.75,538.73
8522,509.73,511.69,738.62,644.86,530.2
8523,497.74,509.45,736.73,636.94,527.81
8524,503.22,503.56,749.92,634.44,538.16
8525,528.67,529.01,780.76,660.99,557.92
8526,599.63,571.83,869.26,712.53,618.75
8527,669.91,631.59,958.32,780.34,658.58
8528,694.24,646.28,1025.22,827.78,691.82
8529,705.26,644.53,1050.92,854.9,702.67
8530,715.68,645.02,1061.1,845.7,727.02
8531,728.06,669.02,1075.99,854.6,742.08
8532,722.44,678.46,1071.61,855.96,757.75
8533,707.59,681.3,1067.24,836.05,766.52
8534,724.99,676.68,1063.04,845.55,763.25
8535,741.19,686.8,1087.64,842.7,779.33
8536,748.5,698.93,1113.66,848.4,798.0
8537,767.53,730.67,1148.35,891.85,844.35
8538,788.22,768.21,1179.44,905.64,869.2
8539,785.03,772.03,1194.97,877.61,861.68
8540,757.14,737.42,1155.79,860.4,819.81
8541,706.95,683.26,1065.6,807.06,757.32
8542,640.29,626.73,980.84,744.29,702.68
8543,589.32,563.0,895.0,687.2,640.65
8544,561.04,519.92,865.3,652.95,617.59
8545,534.52,493.31,823.11,634.15,588.3
8546,518.48,484.64,800.71,615.01,570.63
8547,516.11,486.59,790.98,595.65,565.03
8548,523.31,504.16,784.5,594.63,570.82
8549,544.12,530.5,822.89,628.13,593.0
8550,600.34,588.79,899.93,697.43,658.39
8551,645.76,627.74,976.59,765.24,703.22
8552,682.29,659.25,998.7,808.7,724.25
8553,701.08,693.19,1025.71,807.29,744.04
8554,700.4,705.31,1042.85,821.66,746.89
8555,710.36,724.36,1048.8,834.61,755.79
8556,722.31,730.13,1054.75,834.07,755.94
8557,697.63,728.9,1054.24,835.55,747.25
8558,697.89,736.81,1061.74,837.98,749.37
8559,720.32,732.04,1068.7,857.25,744.31
8560,728.02,747.71,1072.61,871.18,748.06
8561,761.89,793.97,1095.89,918.15,785.05
8562,776.85,813.95,1135.32,927.18,806.22
8563,771.56,817.11,1112.66,910.8,791.55
8564,717.98,773.12,1071.8,875.0,761.91
8565,661.13,720.23,989.67,821.76,713.18
8566,608.55,657.21,914.64,781.24,644.31
8567,561.13,607.96,850.73,735.53,594.85
8568,574.49,616.95,863.04,749.48,624.52
8569,551.71,571.2,803.9,722.2,587.18
8570,547.34,548.5,775.72,699.45,574.15
8571,546.28,534.0,774.95,691.54,575.91
8572,559.75,544.99,785.06,709.7,580.8
8573,583.1,576.45,806.29,763.91,605.71
8574,641.5,620.08,894.04,833.81,668.86
8575,728.66,681.75,965.95,903.12,746.35
8576,779.35,721.03,1023.79,934.99,764.98
8577,801.48,736.77,1056.77,963.62,794.27
8578,814.8,749.41,1085.38,968.46,793.23
8579,830.27,790.43,1097.62,973.57,811.05
8580,824.46,788.28,1096.03,954.55,808.29
8581,832.92,775.4,1069.52,939.74,795.0
8582,826.89,778.67,1055.0,939.05,791.96
8583,831.88,783.81,1073.13,952.28,801.33
8584,874.63,794.23,1101.58,980.59,840.97
8585,891.28,827.16,1154.59,1001.47,877.8
8586,924.76,844.1,1204.03,1039.28,919.26
8587,896.78,853.6,1165.38,1031.87,904.45
8588,850.18,804.19,1112.66,999.78,863.97
8589,794.52,768.72,1056.98,930.83,819.2
8590,729.21,702.41,991.73,840.07,746.32
8591,668.8,631.98,918.78,747.16,677.74
8592,624.67,592.93,895.0,707.76,641.35
8593,593.38,575.19,847.28,666.9,611.24
8594,569.98,560.88,822.8,645.19,599.58
8595,560.22,563.52,808.0,638.36,602.81
8596,558.65,575.64,816.87,642.11,608.85
8597,593.77,606.96,856.13,671.46,640.92
8598,643.62,661.29,931.43,740.75,707.47
8599,709.5,727.31,1005.95,815.07,766.53
8600,736.35,757.17,1048.49,851.09,791.39
8601,749.46,766.08,1060.32,868.34,806.18
8602,769.07,771.4,1070.89,887.94,817.4
8603,778.23,783.95,1086.12,903.82,840.6
8604,760.99,785.36,1085.95,894.24,827.78
8605,759.76,787.59,1076.89,886.51,801.76
8606,733.85,805.85,1089.43,892.67,804.47
8607,745.93,816.71,1080.02,889.93,797.31
8608,765.83,844.75,1108.15,935.95,824.35
8609,789.87,887.88,1154.43,975.13,872.9
8610,822.06,921.38,1223.62,1009.07,891.16
8611,814.69,908.39,1222.42,1013.53,880.45
8612,802.08,859.48,1179.26,965.35,854.33
8613,748.51,797.86,1105.79,914.44,792.43
8614,708.67,725.96,1016.52,840.98,721.3
8615,660.5,668.63,935.59,775.3,657.48
8616,618.36,618.64,862.52,721.45,609.37
8617,582.64,586.64,832.45,677.29,574.75
8618,577.31,564.94,795.3,659.4,557.33
8619,568.8,551.58,779.28,647.3,549.89
8620,577.55,563.22,800.27,653.35,553.88
8621,606.1,593.51,833.13,681.96,566.09
8622,657.13,659.44,922.34,746.26,619.64
8623,714.25,710.82,1012.34,823.51,687.52
8624,736.08,735.03,1041.56,853.3,715.15
8625,737.81,750.3,1077.1,873.67,745.91
8626,744.17,763.31,1063.82,903.33,746.76
8627,770.25,774.98,1076.9,910.42,765.9
8628,786.57,786.13,1067.72,924.15,784.59
8629,778.61,765.72,1055.71,914.11,762.1
8630,780.1,763.3,1060.98,904.18,764.47
8631,792.67,763.89,1066.85,900.29,794.49
8632,828.68,801.15,1131.07,920.99,799.66
8633,869.84,822.37,1202.45,982.48,837.98
8634,894.89,842.02,1273.4,1031.49,876.75
8635,882.41,845.12,1274.57,1026.84,874.56
8636,855.02,798.92,1216.75,969.97,834.94
8637,824.19,731.84,1134.91,913.37,783.02
8638,752.84,687.43,1055.56,858.35,707.4
8639,671.74,635.57,948.62,781.34,655.31
8640,639.05,594.14,882.62,735.9,624.34
8641,606.6,558.48,825.81,692.93,587.9
8642,591.35,543.03,812.12,661.75,581.2
8643,591.39,531.15,792.6,634.03,574.67
8644,598.68,534.27,807.02,648.01,592.79
8645,619.4,568.37,849.08,686.43,626.32
8646,664.94,619.54,927.56,750.55,694.09
8647,725.2,674.71,1010.33,811.58,751.71
8648,745.08,697.57,1056.72,844.68,797.91
8649,763.48,719.49,1088.26,876.35,833.2
8650,759.58,726.08,1107.19,922.14,836.65
8651,764.8,744.16,1095.02,934.35,838.33
8652,752.11,733.1,1092.25,932.67,832.51
8653,743.38,721.14,1102.44,936.67,829.32
8654,741.17,719.82,1129.15,952.13,826.05
8655,756.16,728.74,1147.74,943.99,832.12
8656,792.93,746.66,1194.34,960.22,852.51
8657,829.19,802.96,1260.26,1019.74,895.39
8658,850.82,826.02,1283.27,1036.23,929.79
8659,865.65,815.68,1255.78,1031.12,904.22
8660,832.11,767.92,1198.05,977.36,849.59
8661,785.15,716.51,1114.47,900.7,781.01
8662,729.39,680.17,1031.69,842.77,724.64
8663,679.26,625.27,938.07,773.21,659.57
8664,647.32,582.56,863.94,727.83,628.97
8665,619.49,561.22,812.02,700.83,592.69
8666,607.7,544.57,779.9,674.42,575.4
8667,592.36,541.17,795.06,671.54,567.59
8668,594.94,540.51,815.85,672.47,568.84
8669,624.61,565.12,857.14,695.74,584.18
8670,686.97,633.46,935.09,766.45,635.63
8671,748.67,691.62,1033.42,851.44,696.5
8672,781.77,722.31,1071.66,893.12,730.03
8673,796.62,740.67,1066.02,905.68,734.29
8674,799.39,756.08,1062.0,907.69,752.73
8675,790.9,757.28,1071.73,907.52,754.72
8676,798.93,747.23,1068.52,911.61,735.6
8677,796.46,738.82,1052.73,914.38,725.89
8678,787.55,747.33,1036.43,901.32,738.11
8679,799.78,750.92,1042.3,914.46,757.5
8680,826.33,782.39,1085.32,948.48,783.25
8681,865.09,802.39,1141.32,1007.05,823.26
8682,875.79,824.42,1196.85,1048.18,859.17
8683,855.89,807.35,1172.21,1040.87,844.83
8684,813.57,754.09,1119.74,1000.09,803.59
8685,778.18,726.9,1043.13,929.64,748.96
8686,710.54,670.3,967.19,853.58,682.51
8687,648.53,630.25,901.59,782.59,635.69
8688,561.59,555.39,786.93,661.12,550.62
8689,531.84,521.11,750.3,631.24,537.71
8690,521.45,516.03,717.2,612.43,517.29
8691,502.15,512.75,714.19,617.22,520.51
8692,491.92,531.62,724.36,617.54,540.78
8693,524.78,563.61,768.6,644.96,567.83
8694,579.84,617.07,848.9,701.92,621.07
8695,629.98,675.43,936.25,771.61,675.87
8696,667.12,700.18,983.35,820.1,704.62
8697,691.03,703.79,989.85,833.42,717.24
8698,680.96,706.5,1001.44,835.08,720.48
8699,688.55,721.49,1015.43,844.87,718.04
8700,700.82,711.77,1031.37,862.03,717.6
8701,689.98,712.62,1008.7,850.41,712.39
8702,689.21,722.33,1009.66,838.13,719.03
8703,706.42,729.06,1021.76,842.75,731.12
8704,725.92,745.34,1049.31,875.17,745.02
8705,750.07,786.05,1086.08,943.7,782.95
8706,772.31,807.39,1109.82,979.97,827.56
8707,755.08,806.51,1115.53,964.7,835.33
8708,730.32,775.18,1062.09,918.0,808.91
8709,670.96,723.46,980.15,856.58,772.73
8710,629.69,661.93,899.77,785.51,724.33
8711,566.42,598.37,809.2,725.95,670.23
8712,536.79,561.96,758.42,681.7,633.78
8713,502.94,526.79,719.65,647.5,589.23
8714,490.42,512.27,699.28,635.25,577.93
8715,492.91,506.5,683.34,616.45,560.92
8716,508.74,510.91,695.15,616.2,576.03
8717,546.02,540.79,729.34,644.86,602.88
8718,601.11,601.72,802.78,707.46,669.78
8719,657.87,645.38,874.01,781.56,726.82
8720,688.45,671.75,906.79,811.13,758.69
8721,708.63,677.78,933.01,824.18,762.82
8722,712.78,678.88,950.88,813.08,757.04
8723,730.37,683.81,963.49,819.38,763.23
8724,733.6,693.22,952.0,828.98,774.66
8725,736.81,696.5,955.24,821.88,770.55
8726,740.68,690.95,935.06,836.04,766.24
8727,753.37,697.08,965.43,834.58,767.6
8728,767.58,715.13,1000.85,874.9,790.36
8729,798.99,746.37,1065.98,920.6,825.86
8730,814.44,788.62,1124.3,968.26,853.31
8731,804.89,789.81,1081.87,963.73,839.06
8732,768.73,737.99,1028.6,938.57,786.03
8733,727.69,694.31,976.42,886.84,724.0
8734,661.05,645.38,915.99,823.56,671.57
8735,630.03,582.36,824.04,748.08,620.01
8736,637.2,600.55,829.81,752.18,621.32
8737,614.58,576.57,801.27,718.98,594.89
8738,605.13,571.99,777.35,682.17,575.56
8739,578.5,554.67,769.91,676.69,564.03
8740,584.04,559.22,781.49,689.88,569.17
8741,625.39,582.65,833.52,734.61,591.18
8742,667.44,634.98,924.87,803.19,644.57
8743,735.11,686.78,1017.3,865.78,695.25
8744,757.14,703.74,1063.81,895.72,722.23
8745,768.17,719.16,1082.41,926.67,727.94
8746,778.31,712.97,1114.44,944.43,725.86
8747,768.35,730.32,1115.37,967.04,729.06
8748,771.45,737.71,1094.66,968.31,730.96
8749,758.96,710.32,1067.05,960.1,719.31
8750,753.17,704.29,1085.11,947.49,726.18
8751,768.82,715.26,1078.46,955.86,723.28
8752,826.79,761.55,1122.36,970.79,745.7
8753,868.39,793.95,1153.69,1009.77,773.77
8754,904.55,837.13,1199.99,1028.7,797.75
8755,895.21,851.16,1192.11,1012.06,789.96
