hour,Region_R1,Region_R2,Region_R3
7206,5208.265,2614.3386,1913.3104
7207,5624.9962,2800.6311,2104.1157
7208,5911.1311,2819.314,2243.5408
7209,6138.0458,2819.4377,2364.6281
7210,6375.0547,2845.8992,2449.0988
7211,6542.4999,2858.3124,2487.6619
7212,6578.3698,2859.866,2514.2436
7213,6561.1805,2821.1018,2496.8207
7214,6523.4099,2797.8501,2462.8868
7215,6347.8042,2745.1296,2384.8487
7216,6347.522,2830.6288,2436.1169
7217,6760.1071,3158.1008,2708.0161
7218,6700.0846,3148.5844,2660.2786
7219,6512.0857,3052.1678,2567.561
7220,6276.0454,2955.759,2460.1528
7221,5884.6777,2736.7616,2272.8767
7222,5390.1997,2452.6541,2036.987
7223,5005.7661,2230.6493,1830.4472
7224,4751.9669,2148.2706,1589.1269
7225,4557.5455,2022.4799,1481.6908
7226,4539.019,1924.5938,1459.5874
7227,4618.5591,1877.8983,1487.0172
7228,4764.6275,1868.5003,1511.7721
7229,4866.1989,1922.9507,1561.4841
7230,4922.5394,1972.6692,1618.3571
7231,5069.9728,2025.6108,1698.3774
7232,5309.1733,2269.5109,1817.7996
7233,5340.0394,2448.1958,1878.5221
7234,5371.8013,2609.6882,1936.4329
7235,5320.7676,2685.7315,1977.7315
7236,5296.1596,2729.0987,1990.5206
7237,5309.3066,2715.0477,1995.0378
7238,5450.1876,2663.7124,2038.0155
7239,5761.6481,2511.6206,2182.7344
7240,5764.9191,2572.0593,2127.6431
7241,6136.9664,3075.38,2264.7432
7242,6142.9682,3142.1489,2204.4235
7243,5957.0329,3106.4235,2053.1444
7244,5670.9707,3058.3165,1871.5353
7245,5276.571,2876.7454,1698.0689
7246,4949.4758,2594.1862,1583.1965
7247,4613.2222,2299.0639,1493.1149
7248,5054.6522,2109.409,1738.5201
7249,4688.9633,2102.9314,1774.0927
7250,4485.6655,2065.7444,1711.643
7251,4335.4944,2065.876,1657.4806
7252,4259.0296,2120.2949,1624.4787
7253,4345.0252,2325.1834,1695.1288
7254,4422.5884,2294.2531,1723.5886
7255,4565.037,2364.3476,1748.5192
7256,4963.5689,2403.2882,1885.3286
7257,5355.0249,2471.6922,2007.4739
7258,5688.0439,2457.8491,2064.4821
7259,5832.0851,2450.0652,2069.133
7260,5854.5275,2406.6717,2050.789
7261,5847.4411,2383.47,2020.5553
7262,5826.8406,2366.4223,1990.2407
7263,5597.8468,2310.6734,1889.262
7264,5507.9857,2475.0573,1894.7268
7265,5816.2021,2672.1647,2166.2995
7266,6457.994,2856.7535,2384.1126
7267,6402.7762,2839.319,2368.5662
7268,6259.5529,2731.9586,2316.3162
7269,6062.7182,2560.8576,2230.8295
7270,5690.3557,2363.6266,2070.0013
7271,5316.1981,2244.1057,1913.8133
7272,4655.5084,1892.0309,1678.8898
7273,4453.2294,1814.5156,1543.9772
7274,4408.2927,1828.4824,1485.2728
7275,4506.4668,2006.991,1480.7027
7276,4886.5587,2267.8731,1545.9035
7277,5424.5193,2423.5589,1710.3433
7278,5898.223,2535.5381,1947.3625
7279,5996.2915,2574.3891,2067.6732
7280,6195.4691,2665.9581,2169.5264
7281,6330.3604,2724.9694,2242.0421
7282,6381.3231,2752.653,2286.9881
7283,6378.1595,2794.6508,2325.4579
7284,6404.8864,2805.5288,2337.3911
7285,6391.6666,2814.7742,2330.9523
7286,6385.5904,2859.7239,2314.3992
7287,6401.9444,2894.051,2302.4256
7288,6374.1762,2860.2528,2301.5138
7289,6242.909,2877.2769,2290.1232
7290,6199.4257,3032.4127,2279.2978
7291,6541.862,2923.6356,2497.2716
7292,6207.5004,2534.0844,2508.0302
7293,5628.9605,2212.5295,2290.3509
7294,5065.761,1984.0814,2012.1403
7295,4735.5264,1895.3697,1792.7866
7296,4761.7045,2044.1095,1615.7413
7297,4629.9318,1968.1084,1573.5168
7298,4651.4298,1980.6689,1589.0725
7299,4918.1319,2142.3903,1668.8752
7300,5213.7474,2346.2883,1782.6662
7301,5486.1095,2496.9738,1887.3171
7302,5917.545,2754.375,1993.9393
7303,6248.3862,2884.6977,2081.2311
7304,6307.7536,2878.499,2160.1794
7305,6270.9896,2895.473,2212.459
7306,6228.0888,2873.6934,2273.916
7307,6188.1646,2819.3877,2314.2468
7308,6132.9485,2735.529,2309.6488
7309,6054.292,2667.217,2328.886
7310,5967.4681,2664.136,2347.1757
7311,6031.6489,2743.2023,2356.2039
7312,6513.268,3038.1299,2487.2001
7313,6780.28,3185.7082,2428.9715
7314,6697.6714,3104.8804,2438.0961
7315,6385.9253,2929.2738,2342.6025
7316,6002.5641,2710.079,2160.9187
7317,5566.9894,2461.5074,1960.8737
7318,5295.9266,2258.1225,1814.9413
7319,5082.3044,2130.8123,1679.9167
7320,4604.5647,2084.2432,1551.3373
7321,4607.5674,2005.2032,1502.6351
7322,4872.8196,2095.3396,1509.1843
7323,5487.3011,2339.2923,1584.7077
7324,6397.9719,2727.7608,1706.2241
7325,6722.8425,3000.9535,1836.5044
7326,6460.2598,2958.8821,2013.4052
7327,6406.8225,2854.9999,2130.8016
7328,6362.0694,2817.8051,2202.3557
7329,6267.3533,2734.0122,2261.0103
7330,6130.8192,2659.491,2312.3361
7331,6104.4888,2589.699,2358.1955
7332,6032.0921,2533.8424,2354.503
7333,5969.9524,2465.5593,2345.3224
7334,6005.6422,2440.7619,2321.6069
7335,6384.0228,2516.792,2333.0403
7336,7271.8357,2827.34,2502.6556
7337,6998.1477,3032.218,2552.0006
7338,6371.8616,2856.6483,2560.8469
7339,5836.0833,2653.1265,2394.5555
7340,5195.7793,2398.2721,2201.6326
7341,4716.5742,2141.985,1994.1546
7342,4522.0177,2002.1933,1814.3364
7343,4381.6551,1887.3648,1666.6783
7344,4621.0572,1929.2652,1714.3163
7345,4445.2853,1887.4279,1554.8975
7346,4667.7094,1921.5392,1560.5178
7347,5107.7528,2016.2759,1614.0762
7348,5977.7335,2241.4747,1761.2905
7349,6358.0868,2418.6717,1909.143
7350,6301.5032,2583.4451,2037.3306
7351,6204.8448,2571.2582,2103.2925
7352,6197.8519,2541.7105,2132.6734
7353,6145.9657,2493.6613,2134.5158
7354,6107.3131,2414.5845,2121.6832
7355,6048.124,2347.8604,2132.6346
7356,5953.2348,2279.6142,2108.7417
7357,5914.5839,2229.9483,2094.0528
7358,5940.1743,2188.0426,2069.4845
7359,6013.7594,2195.8581,2087.4842
7360,6221.1929,2351.1834,2206.8442
7361,6719.6584,2541.8499,2352.2744
7362,6690.1383,2507.9413,2286.9166
7363,5946.4376,2486.2537,2300.2614
7364,5272.554,2450.3783,2283.3072
7365,4767.7602,2316.6722,2107.8647
7366,4549.6751,2185.9838,1921.6124
7367,4511.2725,2047.5088,1784.0032
7368,4458.6972,1921.5181,1720.6991
7369,4395.0522,1921.3261,1682.2091
7370,4676.5285,2037.7319,1708.8577
7371,5242.1386,2303.3854,1824.7072
7372,6207.8212,2756.8928,2005.7388
7373,6487.8106,3006.7943,2133.338
7374,6214.1132,2926.0218,2221.4421
7375,6168.7741,2803.5541,2298.5092
7376,6169.1359,2754.0461,2320.6095
7377,6144.8119,2673.4578,2305.0134
7378,6078.5261,2617.7116,2282.9753
7379,6085.6402,2568.2089,2283.8981
7380,5992.766,2529.5104,2244.4511
7381,5947.8778,2469.0402,2211.4414
7382,5881.334,2416.3092,2156.6176
7383,6056.526,2405.297,2089.9336
7384,6411.7103,2439.5451,2051.2663
7385,6565.8156,2799.5037,2212.5647
7386,6293.2744,2803.9725,2410.3864
7387,5786.7183,2595.7978,2324.8779
7388,5108.7753,2326.9686,2156.7753
7389,4602.1639,2052.0039,1991.4704
7390,4372.9865,1885.8375,1847.3585
7391,4379.6401,1839.2894,1696.0608
7392,4675.2078,2027.067,1656.6652
7393,4412.6933,1921.7681,1500.9109
7394,4277.8868,1872.3075,1511.9432
7395,4187.0744,1883.4091,1580.7913
7396,4162.6586,1908.4039,1662.5405
7397,4262.9117,2031.1084,1752.5102
7398,4376.4366,2065.3749,1867.2162
7399,4566.5994,2222.0644,1961.7187
7400,4888.5211,2352.4055,2012.2741
7401,5053.0831,2380.3496,1994.946
7402,5135.825,2391.1434,1970.1958
7403,5135.9029,2357.0479,1937.2001
7404,5056.1671,2318.3021,1915.1449
7405,4998.9446,2276.4675,1913.2559
7406,4917.2128,2236.3417,2008.5427
7407,4825.4873,2199.26,2264.3187
7408,5004.7864,2264.2727,2304.1187
7409,5936.5944,2571.7529,2421.8338
7410,5818.9771,2723.4947,2306.2005
7411,5562.5874,2566.5131,2110.7738
7412,5465.4373,2499.5048,1964.8071
7413,5544.6416,2457.4465,1881.1363
7414,5230.7212,2281.9531,1746.1258
7415,4897.2156,2101.8909,1652.4387
7416,4539.2406,1749.7108,1685.2929
7417,4509.092,1656.5541,1632.044
7418,4306.9446,1622.2981,1540.3346
7419,4104.9201,1586.5359,1461.5059
7420,4014.2255,1606.6777,1429.4641
7421,4028.6665,1634.685,1472.5802
7422,4114.7851,1678.289,1502.0342
7423,4241.9418,1797.9126,1594.8996
7424,4610.867,1894.4213,1761.0495
7425,4908.1236,1970.6303,1889.5124
7426,5087.0124,1997.184,1972.0848
7427,5150.5224,2036.0114,2006.9368
7428,5096.6696,1995.6909,1996.8303
7429,5047.805,1989.4054,1974.8389
7430,4889.6447,1953.5958,1907.928
7431,4664.9944,1905.3388,1814.6079
7432,4767.2089,2151.9935,1952.4706
7433,5276.0674,2517.2709,2488.8412
7434,5595.4425,2461.5826,2495.2769
7435,5811.316,2295.6056,2390.6494
7436,5797.3569,2107.8516,2343.6138
7437,5649.6604,1947.8575,2221.3255
7438,5356.0617,1849.682,2080.6449
7439,4977.0889,1824.4847,1883.337
7440,4588.1449,1866.0614,1732.8967
7441,4488.1324,1882.9039,1672.3266
7442,4426.918,1851.7446,1611.7379
7443,4522.1483,1913.6816,1597.0007
7444,4836.1397,2081.1991,1645.591
7445,5417.5143,2359.0921,1793.3999
7446,5946.6841,2533.5476,2080.7382
7447,6231.9163,2673.5946,2276.3048
7448,6477.0874,2716.9434,2368.1355
7449,6632.4078,2744.9612,2446.2187
7450,6817.2569,2655.0932,2531.609
7451,6862.2593,2742.0013,2557.3504
7452,6797.9315,2692.3302,2551.8
7453,6839.5746,2653.4633,2583.8015
7454,6744.5953,2614.6228,2563.5871
7455,6714.9627,2695.2427,2494.7949
7456,6899.8153,2887.497,2418.7593
7457,6783.1804,2831.5193,2330.1524
7458,6787.3144,2867.7499,2415.6531
7459,6719.9181,2865.1216,2656.8132
7460,6336.6244,2748.8,2631.9557
7461,5780.7363,2503.5278,2460.2756
7462,5228.0015,2233.116,2193.0756
7463,4868.2399,2038.666,1934.955
7464,5103.5825,2295.6383,1479.8873
7465,4851.3302,2169.7187,1460.4386
7466,4925.8943,2360.5273,1557.8492
7467,5177.3148,2733.0096,1819.5533
7468,5534.1707,3288.7193,2218.9709
7469,5824.4603,3456.5999,2297.9799
7470,6154.6325,3244.4721,2219.9496
7471,6326.5891,3159.2703,2232.7651
7472,6212.5666,3157.7772,2284.0909
7473,6123.9423,3072.3359,2278.5576
7474,6044.4402,3019.6575,2250.1227
7475,5924.0887,2952.9412,2225.3585
7476,5776.0365,2900.0944,2185.8617
7477,5779.1257,2917.1237,2172.1173
7478,5823.2808,3126.6021,2310.9509
7479,6364.9355,3824.9292,2860.7792
7480,6377.8783,3778.3364,2844.9887
7481,6644.331,3451.3432,2587.9697
7482,6673.6191,3195.3351,2394.2998
7483,6393.3683,2898.7829,2139.9557
7484,6068.1151,2532.4413,1836.0146
7485,5693.928,2279.2747,1618.3742
7486,5385.1395,2164.1594,1508.1932
7487,4975.5223,2170.1002,1508.1528
7488,5051.8002,2062.9135,1643.8481
7489,4721.9863,1943.4346,1550.441
7490,4524.8376,1904.7362,1517.4811
7491,4372.6791,1923.5954,1525.9084
7492,4336.0727,2072.9273,1636.1967
7493,4530.7902,2384.8947,1904.939
7494,5187.2708,2653.4028,2111.4259
7495,5692.86,2723.3473,2221.582
7496,5881.8898,2796.2386,2275.7179
7497,6131.0789,2914.0612,2310.5715
7498,6482.2955,3024.3052,2400.409
7499,6635.4399,3049.121,2424.2475
7500,6702.8362,3076.9941,2395.8296
7501,6797.7185,3089.4363,2347.2596
7502,6858.7581,3109.786,2321.7826
7503,6745.0964,3024.8867,2214.9513
7504,6607.2665,2911.5671,2181.8779
7505,6793.5638,3133.4692,2551.2598
7506,6651.6761,3178.419,2552.0955
7507,6619.9679,3032.4443,2442.7703
7508,6470.6355,2887.7839,2336.9604
7509,6257.8277,2699.7509,2168.8718
7510,5982.6708,2459.0106,1975.1894
7511,5568.7101,2226.0437,1784.2971
7512,5172.1829,2311.1298,1704.3902
7513,4749.3009,2041.218,1578.795
7514,4973.695,2053.8496,1679.7628
7515,5502.4753,2152.0699,1958.781
7516,6414.0922,2382.39,2407.5249
7517,6910.5696,2654.1185,2548.9277
7518,6786.9775,3006.067,2488.4447
7519,6687.7666,3170.3482,2434.3508
7520,6609.3855,3102.0099,2404.1093
7521,6470.9056,3033.7295,2352.796
7522,6311.9914,2934.3504,2289.4981
7523,6245.7766,2923.4408,2256.4667
7524,6176.4882,2847.3476,2226.163
7525,6144.8908,2833.3203,2216.0395
7526,6256.2985,2757.5586,2255.7197
7527,7145.4747,2927.2691,2658.7177
7528,7316.6175,2990.6992,2851.9771
7529,6819.2633,3097.4859,2657.4358
7530,6538.7105,3143.7604,2527.9663
7531,6103.7972,3024.0578,2300.3687
7532,5485.9096,2853.0832,1998.4737
7533,4924.0197,2613.8307,1747.8842
7534,4652.7716,2371.5868,1618.3882
7535,4623.4929,2225.7201,1620.1139
7536,4367.8657,1735.6519,1621.9391
7537,4452.3578,1794.6448,1609.1361
7538,4499.4722,1943.5004,1633.8832
7539,4654.0803,2246.0198,1703.5841
7540,4853.9176,2669.6453,1796.2272
7541,5109.7266,2842.0736,1907.2842
7542,5523.7149,2694.8506,2038.4795
7543,5770.0935,2653.2081,2129.4512
7544,5856.9642,2648.6814,2184.6047
7545,5899.7664,2608.3662,2205.7169
7546,5962.0238,2550.8927,2228.628
7547,5999.7391,2525.9532,2238.725
7548,5991.5214,2501.1032,2241.4481
7549,6042.4858,2473.1485,2249.6796
7550,6238.6383,2586.4418,2314.8104
7551,6845.4718,2971.4084,2532.314
7552,6685.95,3130.0751,2505.3414
7553,6139.5684,3018.3617,2541.9704
7554,6038.1095,2807.3218,2448.3984
7555,6173.282,2562.1575,2291.5006
7556,5900.1349,2225.3769,2134.5329
7557,5459.6101,1962.957,1969.2217
7558,5040.6941,1835.439,1836.9001
7559,4652.8572,1782.5237,1653.3475
7560,4525.4158,2042.9769,1616.5132
7561,4397.8446,1980.8057,1558.6693
7562,4273.926,1893.7135,1527.4584
7563,4275.6294,1847.0022,1556.8192
7564,4285.7149,1843.8108,1605.5027
7565,4377.676,1915.2458,1673.5199
7566,4469.7392,2003.7732,1840.5179
7567,4792.484,2118.7333,2028.5503
7568,5093.2366,2230.8072,2180.9371
7569,5248.0022,2347.5762,2281.0475
7570,5316.7635,2447.1501,2360.9652
7571,5325.002,2489.1215,2411.4429
7572,5271.8009,2490.6015,2421.4995
7573,5227.6579,2474.9968,2438.0354
7574,5205.805,2460.7406,2445.4157
7575,5221.6413,2480.6193,2449.063
7576,5396.7719,2514.9858,2549.9453
7577,5952.7268,2689.2045,2804.9509
7578,6006.1477,2754.7645,2597.6967
7579,5788.7482,2796.757,2349.1299
7580,5545.7895,2737.7536,2106.9134
7581,5261.8618,2579.3894,1878.4257
7582,4826.5642,2346.4331,1715.9605
7583,4486.7434,2094.5859,1606.654
7584,4363.1978,1673.6465,1610.1008
7585,4311.3937,1651.5169,1526.5233
7586,4252.1094,1694.9789,1492.5022
7587,4275.6606,1777.2945,1541.1142
7588,4371.7382,1910.827,1548.5069
7589,4559.7458,2030.4927,1645.7946
7590,4867.2385,2190.4446,1815.5095
7591,5148.0441,2324.0824,1900.0237
7592,5227.979,2307.0505,2006.4998
7593,5317.0153,2254.3852,2032.3205
7594,5360.9332,2207.8371,2069.9858
7595,5329.1488,2195.4002,2070.0169
7596,5303.5895,2167.4377,2082.8666
7597,5318.8693,2178.342,2070.98
7598,5497.6906,2315.0501,2150.8231
7599,5900.5452,2622.8487,2339.0329
7600,5819.8339,2793.5655,2283.9602
7601,5563.4469,2679.9196,2159.5179
7602,5660.3044,2459.408,2262.0528
7603,5554.8726,2259.0119,2247.126
7604,5365.5675,2012.0071,2156.9557
7605,5172.0817,1813.1409,2014.5898
7606,4884.8086,1684.2509,1853.9917
7607,4606.7338,1676.3144,1688.917
7608,4529.8085,1840.6298,1584.4045
7609,4382.6833,1769.3948,1528.5071
7610,4352.2068,1879.944,1516.6096
7611,4441.4266,2142.8034,1557.9658
7612,4624.8164,2534.2292,1624.1593
7613,4878.7749,2692.3486,1739.8191
7614,5295.7416,2586.7602,1949.0695
7615,5630.5281,2583.7424,2094.9553
7616,5738.8656,2613.2823,2183.881
7617,5925.735,2630.3695,2269.1516
7618,6096.1672,2610.2172,2336.9931
7619,6218.6186,2611.7918,2376.4043
7620,6282.9621,2614.8754,2399.2655
7621,6342.21,2588.4954,2404.7785
7622,6322.0389,2596.3082,2369.0598
7623,6305.2738,2672.6751,2353.6347
7624,6433.8673,2959.411,2415.1757
7625,6248.0566,3013.4167,2392.5663
7626,6403.8919,2811.4459,2461.1953
7627,6336.0575,2576.8333,2485.8647
7628,5998.5098,2247.5602,2341.7622
7629,5572.2062,1994.4278,2129.7918
7630,5126.5807,1850.0463,1894.8528
7631,4791.4514,1811.2321,1753.4749
7632,4747.3551,2124.5979,1732.2212
7633,4307.4069,2047.2168,1632.1948
7634,4271.5838,2131.2465,1583.5222
7635,4391.0533,2373.672,1584.3811
7636,4659.8535,2744.656,1629.3613
7637,5334.743,2951.2034,1799.3343
7638,5930.4012,2934.2557,2052.6997
7639,6024.4898,2912.6129,2192.2555
7640,6248.3966,2918.9615,2273.9658
7641,6466.1632,2919.0642,2356.5926
7642,6525.5305,2886.6302,2447.443
7643,6586.951,2894.372,2505.2107
7644,6251.2652,2942.4737,2578.559
7645,6215.3399,2953.2912,2628.0331
7646,6219.1986,3057.1444,2628.8299
7647,6028.9717,3286.6146,2544.213
7648,5743.5605,3112.809,2403.974
7649,6106.1793,3167.0463,2443.0051
7650,6192.0087,3090.9004,2577.0277
7651,5968.1589,2944.6758,2595.2784
7652,5642.183,2730.276,2495.3236
7653,5116.5844,2410.3984,2283.2194
7654,4723.8587,2225.5911,2095.7785
7655,4429.3433,2104.5166,1948.6637
7656,3895.2667,1864.1262,1474.4614
7657,3938.0394,2027.0697,1459.6403
7658,4039.2611,2095.4501,1580.782
7659,4301.0789,2297.4235,1864.4169
7660,4776.6175,2598.9076,2241.8446
7661,5133.6205,2779.1646,2374.0139
7662,5414.6875,2861.2407,2339.1028
7663,5605.2753,2910.8987,2339.9991
7664,5719.5142,2923.3672,2301.5215
7665,5716.3886,2904.7842,2245.5837
7666,5638.7319,2803.8462,2144.7108
7667,5561.1064,2713.8467,2097.0464
7668,5475.3635,2622.2883,2057.5932
7669,5401.8286,2532.2887,2049.3369
7670,5557.3014,2557.3598,2208.0506
7671,5930.8107,2770.5559,2670.3462
7672,5877.2721,2823.3764,2598.0481
7673,5976.2762,2953.3491,2294.5627
7674,5958.9433,2911.2092,2170.5657
7675,5788.9169,2754.2435,2014.3154
7676,5433.0988,2538.3295,1769.155
7677,5017.9152,2359.5236,1554.3014
7678,4618.2416,2224.3322,1412.0287
7679,4555.7105,2191.5983,1440.3486
7680,4732.1758,2022.4483,1565.9018
7681,4683.1346,1932.4356,1473.3785
7682,4593.1228,1876.5579,1528.4247
7683,4677.7031,1934.0261,1709.2044
7684,4903.419,2084.8168,2081.7853
7685,5316.5478,2380.2996,2273.7652
7686,5822.9352,2650.6166,2264.8116
7687,6245.928,2712.5904,2264.8894
7688,6414.5876,2732.8927,2299.8145
7689,6491.4506,2722.1858,2319.1201
7690,6510.0395,2719.018,2314.5298
7691,6493.7202,2723.6341,2309.9256
7692,6467.0625,2706.5206,2289.6801
7693,6334.484,2689.415,2248.3597
7694,6200.627,2633.4478,2198.7285
7695,6121.581,2602.2043,2172.0053
7696,6045.484,2578.6842,2189.5542
7697,6130.5993,2672.2541,2363.9946
7698,6761.9075,3023.0542,2418.9615
7699,6686.7835,2937.6208,2230.8015
7700,6420.2562,2780.7287,1956.4125
7701,6004.355,2561.6076,1701.2467
7702,5523.7745,2294.4452,1530.4956
7703,5136.2949,2132.9449,1458.9072
7704,5683.7601,2066.1444,1516.633
7705,5765.9774,1931.0872,1514.7844
7706,5642.0865,1972.7245,1535.7583
7707,5473.3507,2113.7567,1622.7126
7708,5317.994,2375.7951,1795.0727
7709,5306.2501,2559.1751,1924.7444
7710,5560.5427,2665.4002,2119.4645
7711,5768.6115,2803.883,2250.7795
7712,5812.9536,2780.8076,2306.9024
7713,5944.1698,2751.5678,2333.6536
7714,6042.7472,2733.1138,2363.9961
7715,6066.6135,2742.5144,2401.6334
7716,6049.3204,2705.2722,2403.4789
7717,6047.3815,2723.8447,2440.9871
7718,5984.9025,2759.3332,2599.4085
7719,5878.019,2951.2639,2762.2522
7720,6155.4791,2875.2891,2637.6388
7721,6552.8867,3001.7666,2718.9255
7722,6597.0625,2975.3392,2675.8281
7723,6475.7043,2838.5337,2505.1594
7724,6312.1819,2602.7701,2263.0191
7725,5997.4574,2421.0832,2021.6381
7726,5520.1565,2271.7829,1825.1565
7727,5042.9595,2131.8701,1705.8043
7728,4520.9712,1802.8076,1496.7327
7729,4302.1876,1850.6989,1395.8629
7730,4281.5075,1976.1896,1408.6519
7731,4274.1476,2095.4948,1447.1171
7732,4449.6529,2256.7978,1523.2118
7733,4608.066,2368.5638,1624.164
7734,4742.1428,2395.1385,1771.8392
7735,5084.0971,2430.9139,1914.9894
7736,5364.2024,2415.7382,2002.219
7737,5513.36,2355.4653,2027.8935
7738,5494.0692,2288.9043,2009.5448
7739,5476.5787,2223.7706,1983.8718
7740,5374.307,2180.2692,1942.5576
7741,5337.2349,2201.7963,1945.2278
7742,5325.6977,2240.3763,1958.9381
7743,5290.8362,2258.8435,1975.5953
7744,5314.5605,2382.9069,2005.3836
7745,5349.2724,2580.3168,2156.6067
7746,5574.9346,2529.2157,2291.2829
7747,5868.9062,2302.7738,2152.8303
7748,5750.5784,2121.3132,1992.3349
7749,5484.2883,1961.5191,1794.1836
7750,5126.7963,1866.835,1632.6644
7751,4759.8792,1750.2476,1559.1264
7752,4656.1819,1897.2628,1655.1603
7753,4426.0481,1848.9032,1553.2682
7754,4303.3422,1836.3821,1496.3471
7755,4365.4594,1929.4257,1518.2794
7756,4460.4179,2042.7269,1565.9376
7757,4695.3477,2112.7294,1690.6504
7758,4902.7153,2235.4865,1754.8461
7759,5185.8112,2317.96,1900.8298
7760,5484.3549,2417.5234,2061.5429
7761,5608.2129,2439.4319,2171.7876
7762,5666.6099,2458.1333,2248.9621
7763,5660.4956,2475.16,2294.8728
7764,5669.803,2534.0923,2349.9485
7765,5658.6554,2597.6487,2398.562
7766,5733.0827,2651.8176,2442.5216
7767,5962.4928,2705.9865,2458.9004
7768,6411.8748,2799.2616,2422.332
7769,6446.9468,2945.5336,2612.5443
7770,6301.3875,2861.8538,2636.462
7771,6105.3458,2698.8683,2518.9956
7772,5866.2907,2489.332,2354.7985
7773,5487.6823,2251.6358,2122.4271
7774,5009.1496,2040.3354,1863.5533
7775,4723.663,1971.7129,1710.2049
7776,4710.837,2011.7177,1672.4417
7777,4547.1795,1963.4396,1516.5381
7778,4513.342,2075.1056,1586.1597
7779,4622.4645,2352.8355,1775.8744
7780,4892.0723,2771.9765,2123.4811
7781,5455.2528,3113.9653,2379.6489
7782,5874.657,3073.85,2382.6285
7783,6105.8718,3021.0532,2377.2741
7784,6245.1949,2982.2364,2406.7624
7785,6345.6628,2926.4007,2385.7885
7786,6382.7003,2844.1298,2332.6562
7787,6366.3532,2772.6685,2297.7793
7788,6385.8345,2737.001,2274.9087
7789,6319.5556,2723.0079,2284.9685
7790,6178.6746,2795.9228,2360.9994
7791,6136.9051,3171.4572,2693.8534
7792,6673.5301,3516.6795,2931.1058
7793,6889.1015,3217.1674,2669.722
7794,6826.6796,3024.7052,2483.5101
7795,6637.4975,2830.6577,2263.3596
7796,6310.4127,2520.1308,1983.4964
7797,5853.3158,2220.2897,1699.807
7798,5407.2816,2064.7302,1552.7265
7799,5141.1499,2090.9155,1536.9018
7800,4580.3428,2017.9848,1600.9404
7801,4447.328,1979.1942,1577.9703
7802,4353.2463,1929.4336,1569.6518
7803,4315.4705,1929.3705,1609.0676
7804,4297.2815,1968.1847,1654.0681
7805,4443.7723,2138.9699,1810.1955
7806,4724.4473,2547.5171,1981.8957
7807,4974.116,2782.1586,2179.2145
7808,5320.4656,2864.6295,2284.7975
7809,5532.8423,2906.6457,2338.0682
7810,5691.0943,2943.93,2328.0535
7811,5700.3082,2933.0415,2291.4524
7812,5584.9241,2905.0895,2267.6669
7813,5509.3915,2886.3881,2262.1834
7814,5413.4506,2849.0696,2245.6428
7815,5286.0595,2803.9962,2333.5478
7816,5285.8925,2864.6795,2632.3108
7817,6162.9041,3336.9147,2738.1814
7818,6222.8626,3378.8019,2679.5812
7819,5993.0059,3336.8305,2595.1152
7820,5863.9328,3314.9877,2468.3562
7821,5713.3704,3144.1603,2245.2479
7822,5519.5886,2841.2673,1997.397
7823,5120.8836,2525.9322,1791.8717
7824,4735.6337,2105.177,1688.1886
7825,4467.9181,1929.6125,1534.1476
7826,4357.5257,1867.494,1493.7468
7827,4337.0689,1887.6648,1492.7946
7828,4445.4099,1982.4383,1550.5902
7829,4831.6716,2291.4642,1742.3385
