hour,nuclear_north,coal_north,ct_north,wind_north,ccgt_south_1,ccgt_south_2,ct_south,solar_south,coal_east,ccgt_east,ct_east,wind_east
7135,1.0,1.0,1.0,0.3996,1.0,1.0,1.0,0.0495,1.0,1.0,1.0,0.4176
7136,1.0,1.0,1.0,0.3901,1.0,1.0,1.0,0.2246,1.0,1.0,1.0,0.4983
7137,1.0,1.0,1.0,0.476,1.0,1.0,1.0,0.3782,1.0,1.0,1.0,0.4719
7138,1.0,1.0,1.0,0.3876,1.0,1.0,1.0,0.5519,1.0,1.0,1.0,0.4528
7139,1.0,1.0,1.0,0.4365,1.0,1.0,1.0,0.5869,1.0,1.0,1.0,0.425
7140,1.0,1.0,1.0,0.449,1.0,1.0,1.0,0.6817,1.0,1.0,1.0,0.4523
7141,1.0,1.0,1.0,0.38,1.0,1.0,1.0,0.7058,1.0,1.0,1.0,0.4371
7142,1.0,1.0,1.0,0.5573,1.0,1.0,1.0,0.6075,1.0,1.0,1.0,0.4451
7143,1.0,1.0,1.0,0.5723,1.0,1.0,1.0,0.4823,1.0,1.0,1.0,0.3811
7144,1.0,1.0,1.0,0.5155,1.0,1.0,1.0,0.2864,1.0,1.0,1.0,0.2997
7145,1.0,1.0,1.0,0.5133,1.0,1.0,1.0,0.0653,1.0,1.0,1.0,0.2386
7146,1.0,1.0,1.0,0.4338,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2692
7147,1.0,1.0,1.0,0.3369,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2684
7148,1.0,1.0,1.0,0.3041,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2379
7149,1.0,1.0,1.0,0.2789,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2858
7150,1.0,1.0,1.0,0.2285,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.402
7151,1.0,1.0,1.0,0.3195,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3596
7152,1.0,1.0,1.0,0.268,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2793
7153,1.0,1.0,1.0,0.2118,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3527
7154,1.0,1.0,1.0,0.154,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3538
7155,1.0,1.0,1.0,0.1077,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3392
7156,1.0,1.0,1.0,0.1539,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4233
7157,1.0,1.0,1.0,0.1713,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3988
7158,1.0,1.0,1.0,0.214,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.431
7159,1.0,1.0,1.0,0.2852,1.0,1.0,1.0,0.0458,1.0,1.0,1.0,0.4423
7160,1.0,1.0,1.0,0.2648,1.0,1.0,1.0,0.1986,1.0,1.0,1.0,0.7093
7161,1.0,1.0,1.0,0.3802,1.0,1.0,1.0,0.287,1.0,1.0,1.0,0.6899
7162,1.0,1.0,1.0,0.3303,1.0,1.0,1.0,0.4472,1.0,1.0,1.0,0.7474
7163,1.0,1.0,1.0,0.253,1.0,1.0,1.0,0.5626,1.0,1.0,1.0,0.7203
7164,1.0,1.0,1.0,0.2824,1.0,1.0,1.0,0.6762,1.0,1.0,1.0,0.7421
7165,1.0,1.0,1.0,0.2958,1.0,1.0,1.0,0.7317,1.0,1.0,1.0,0.7187
7166,1.0,1.0,1.0,0.309,1.0,1.0,1.0,0.6061,1.0,1.0,1.0,0.763
7167,1.0,1.0,1.0,0.3921,1.0,1.0,1.0,0.4261,1.0,1.0,1.0,0.7469
7168,1.0,1.0,1.0,0.4009,1.0,1.0,1.0,0.2096,1.0,1.0,1.0,0.7699
7169,1.0,1.0,1.0,0.4272,1.0,1.0,1.0,0.0406,1.0,1.0,1.0,0.7085
7170,1.0,1.0,1.0,0.5444,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6374
7171,1.0,1.0,1.0,0.5628,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4675
7172,1.0,1.0,1.0,0.5998,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4958
7173,1.0,1.0,1.0,0.4708,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4349
7174,1.0,1.0,1.0,0.764,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6214
7175,1.0,1.0,1.0,0.6386,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5737
7176,1.0,1.0,1.0,0.5891,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6717
7177,1.0,1.0,1.0,0.5342,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7459
7178,1.0,1.0,1.0,0.7022,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7191
7179,1.0,1.0,1.0,0.6477,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6538
7180,1.0,1.0,1.0,0.6753,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6344
7181,1.0,1.0,1.0,0.6225,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7137
7182,1.0,1.0,1.0,0.527,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8413
7183,1.0,1.0,1.0,0.5723,1.0,1.0,1.0,0.0515,1.0,1.0,1.0,0.7627
7184,1.0,1.0,1.0,0.5045,1.0,1.0,1.0,0.2508,1.0,1.0,1.0,0.7538
7185,1.0,1.0,1.0,0.5192,1.0,1.0,1.0,0.3701,1.0,1.0,1.0,0.7017
7186,1.0,1.0,1.0,0.5698,1.0,1.0,1.0,0.4687,1.0,1.0,1.0,0.6649
7187,1.0,1.0,1.0,0.7164,1.0,1.0,1.0,0.5515,1.0,1.0,1.0,0.7762
7188,1.0,1.0,1.0,0.6093,1.0,1.0,1.0,0.6029,1.0,1.0,1.0,0.7148
7189,1.0,1.0,1.0,0.5901,1.0,1.0,1.0,0.6266,1.0,1.0,1.0,0.577
7190,1.0,1.0,1.0,0.5748,1.0,1.0,1.0,0.6211,1.0,1.0,1.0,0.5874
7191,1.0,1.0,1.0,0.5694,1.0,1.0,1.0,0.4456,1.0,1.0,1.0,0.6124
7192,1.0,1.0,1.0,0.7608,1.0,1.0,1.0,0.2788,1.0,1.0,1.0,0.5691
7193,1.0,1.0,1.0,0.7405,1.0,1.0,1.0,0.0569,1.0,1.0,1.0,0.5032
7194,1.0,1.0,1.0,0.5305,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5126
7195,1.0,1.0,1.0,0.509,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3913
7196,1.0,1.0,1.0,0.4951,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4257
7197,1.0,1.0,1.0,0.4709,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3941
7198,1.0,1.0,1.0,0.4067,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5125
7199,1.0,1.0,1.0,0.3011,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5353
7200,1.0,1.0,1.0,0.4841,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5189
7201,1.0,1.0,1.0,0.5092,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4937
7202,1.0,1.0,1.0,0.489,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3276
7203,1.0,1.0,1.0,0.6658,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3189
7204,1.0,1.0,1.0,0.587,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3046
7205,1.0,1.0,1.0,0.6316,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3099
7206,1.0,1.0,1.0,0.5183,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2971
7207,1.0,1.0,1.0,0.5795,1.0,1.0,1.0,0.0314,1.0,1.0,0.0,0.4126
7208,1.0,1.0,1.0,0.4754,1.0,1.0,1.0,0.1631,1.0,1.0,0.0,0.3882
7209,1.0,1.0,1.0,0.5141,1.0,1.0,1.0,0.2896,1.0,1.0,0.0,0.3199
7210,1.0,1.0,1.0,0.6738,1.0,1.0,1.0,0.433,1.0,1.0,0.0,0.2088
7211,1.0,1.0,1.0,0.6734,1.0,1.0,1.0,0.5463,1.0,1.0,0.0,0.1875
7212,1.0,1.0,1.0,0.4805,1.0,1.0,1.0,0.5429,1.0,1.0,0.0,0.141
7213,1.0,1.0,1.0,0.481,1.0,1.0,1.0,0.441,1.0,1.0,0.0,0.0975
7214,1.0,1.0,1.0,0.5204,1.0,1.0,1.0,0.4045,1.0,1.0,0.0,0.0923
7215,1.0,1.0,1.0,0.5943,1.0,1.0,1.0,0.2894,1.0,1.0,0.0,0.1375
7216,1.0,1.0,1.0,0.7054,1.0,1.0,1.0,0.1633,1.0,1.0,0.0,0.1867
7217,1.0,1.0,1.0,0.797,1.0,1.0,1.0,0.0337,1.0,1.0,0.0,0.1307
7218,1.0,1.0,1.0,0.7805,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1367
7219,1.0,1.0,1.0,0.7284,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1601
7220,1.0,1.0,1.0,0.6348,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1945
7221,1.0,1.0,1.0,0.5829,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3026
7222,1.0,1.0,1.0,0.6174,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2249
7223,1.0,1.0,1.0,0.4949,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1783
7224,1.0,1.0,1.0,0.4141,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1516
7225,1.0,1.0,1.0,0.4621,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1737
7226,1.0,1.0,1.0,0.4046,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.077
7227,1.0,1.0,1.0,0.436,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0754
7228,1.0,1.0,1.0,0.3665,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0442
7229,1.0,1.0,1.0,0.3911,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0475
7230,1.0,1.0,1.0,0.3292,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0996
7231,1.0,1.0,1.0,0.2028,1.0,1.0,1.0,0.0431,1.0,1.0,0.0,0.1372
7232,1.0,1.0,1.0,0.2679,1.0,1.0,1.0,0.2146,1.0,1.0,0.0,0.0971
7233,1.0,1.0,1.0,0.2259,1.0,1.0,1.0,0.3998,1.0,1.0,0.0,0.0889
7234,1.0,1.0,1.0,0.2152,1.0,1.0,1.0,0.5994,1.0,1.0,0.0,0.07
7235,1.0,1.0,1.0,0.181,1.0,1.0,1.0,0.6741,1.0,1.0,0.0,0.1117
7236,1.0,1.0,1.0,0.2165,1.0,1.0,1.0,0.7592,1.0,1.0,0.0,0.0573
7237,1.0,1.0,1.0,0.2417,1.0,1.0,1.0,0.725,1.0,1.0,0.0,0.0528
7238,1.0,1.0,1.0,0.2826,1.0,1.0,0.6,0.6255,1.0,1.0,0.0,0.0447
7239,1.0,1.0,1.0,0.2481,1.0,1.0,0.6,0.4684,1.0,1.0,0.0,0.0323
7240,1.0,1.0,1.0,0.2488,1.0,1.0,0.6,0.2487,1.0,1.0,0.0,0.061
7241,1.0,1.0,1.0,0.2812,1.0,1.0,0.6,0.0406,1.0,1.0,0.0,0.0385
7242,1.0,1.0,1.0,0.4057,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0277
7243,1.0,1.0,1.0,0.4315,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0517
7244,1.0,1.0,1.0,0.3473,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0534
7245,1.0,1.0,1.0,0.3703,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0538
7246,1.0,1.0,1.0,0.3578,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0466
7247,1.0,1.0,1.0,0.2176,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0499
7248,1.0,1.0,1.0,0.1313,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0468
7249,1.0,1.0,1.0,0.1338,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0392
7250,1.0,1.0,1.0,0.1397,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0263
7251,1.0,1.0,1.0,0.1326,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0292
7252,1.0,1.0,1.0,0.1788,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0259
7253,1.0,1.0,1.0,0.1396,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0241
7254,1.0,1.0,1.0,0.0944,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0331
7255,1.0,1.0,1.0,0.0762,1.0,1.0,0.6,0.0265,1.0,1.0,0.0,0.0302
7256,1.0,1.0,1.0,0.0663,1.0,1.0,0.6,0.2078,1.0,1.0,0.0,0.0317
7257,1.0,1.0,1.0,0.0692,1.0,1.0,0.6,0.3644,1.0,1.0,0.0,0.0602
7258,1.0,1.0,1.0,0.0567,1.0,1.0,0.6,0.4804,1.0,1.0,0.0,0.0725
7259,1.0,1.0,1.0,0.0296,1.0,1.0,0.6,0.4188,1.0,1.0,0.0,0.0642
7260,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.4737,1.0,1.0,0.0,0.0474
7261,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.3542,1.0,1.0,0.0,0.0486
7262,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.3552,1.0,1.0,0.0,0.0675
7263,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.2844,1.0,1.0,0.0,0.0589
7264,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.1868,1.0,1.0,0.0,0.0618
7265,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.0296,1.0,1.0,0.0,0.0536
7266,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0499
7267,1.0,1.0,1.0,0.0241,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0348
7268,1.0,1.0,1.0,0.0291,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0405
7269,1.0,1.0,1.0,0.02,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0448
7270,1.0,1.0,1.0,0.0219,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0766
7271,1.0,1.0,1.0,0.0369,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0819
7272,1.0,1.0,1.0,0.0742,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0676
7273,1.0,1.0,1.0,0.0683,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1113
7274,1.0,1.0,1.0,0.05,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1271
7275,1.0,1.0,1.0,0.0838,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1367
7276,1.0,1.0,1.0,0.1037,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1379
7277,1.0,1.0,1.0,0.1421,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1461
7278,1.0,1.0,1.0,0.1211,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1135
7279,1.0,1.0,1.0,0.1371,1.0,1.0,0.6,0.0289,1.0,1.0,0.0,0.1126
7280,1.0,1.0,1.0,0.1029,1.0,1.0,0.6,0.2035,1.0,1.0,0.0,0.107
7281,1.0,1.0,1.0,0.1078,1.0,1.0,0.6,0.3525,1.0,1.0,0.0,0.1219
7282,1.0,1.0,1.0,0.1012,1.0,1.0,0.6,0.4546,1.0,1.0,0.0,0.1727
7283,1.0,1.0,1.0,0.2125,1.0,1.0,0.6,0.5122,1.0,1.0,0.0,0.2273
7284,1.0,1.0,1.0,0.2515,1.0,1.0,0.6,0.5949,1.0,1.0,0.0,0.2592
7285,1.0,1.0,1.0,0.1391,1.0,1.0,0.6,0.5191,1.0,1.0,0.0,0.1593
7286,1.0,1.0,1.0,0.1442,1.0,1.0,0.6,0.5102,1.0,1.0,0.0,0.1409
7287,1.0,1.0,1.0,0.1666,1.0,1.0,0.6,0.326,1.0,1.0,0.0,0.0807
7288,1.0,1.0,1.0,0.1494,1.0,1.0,0.6,0.196,1.0,1.0,0.0,0.1168
7289,1.0,1.0,1.0,0.1105,1.0,1.0,0.6,0.0332,1.0,1.0,0.0,0.1144
7290,1.0,1.0,1.0,0.1415,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1112
7291,1.0,1.0,1.0,0.1093,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.0912
7292,1.0,1.0,1.0,0.1365,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1383
7293,1.0,1.0,1.0,0.1027,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1442
7294,1.0,1.0,1.0,0.091,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1407
7295,1.0,1.0,1.0,0.1291,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1477
7296,1.0,1.0,1.0,0.1568,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1596
7297,1.0,1.0,1.0,0.1635,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.1544
7298,1.0,1.0,1.0,0.1672,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.2229
7299,1.0,1.0,1.0,0.1769,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.3069
7300,1.0,1.0,1.0,0.1443,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.3102
7301,1.0,1.0,1.0,0.0938,1.0,1.0,0.6,0.0,1.0,1.0,0.0,0.2519
7302,1.0,1.0,1.0,0.1179,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2723
7303,1.0,1.0,1.0,0.1933,1.0,1.0,1.0,0.0191,1.0,1.0,0.0,0.2308
7304,1.0,1.0,1.0,0.234,1.0,1.0,1.0,0.1206,1.0,1.0,0.0,0.3297
7305,1.0,1.0,1.0,0.2549,1.0,1.0,1.0,0.2649,1.0,1.0,0.0,0.4551
7306,1.0,1.0,1.0,0.1862,1.0,1.0,1.0,0.4015,1.0,1.0,0.0,0.509
7307,1.0,1.0,1.0,0.2432,1.0,1.0,1.0,0.4679,1.0,1.0,0.0,0.3983
7308,1.0,1.0,1.0,0.28,1.0,1.0,1.0,0.6686,1.0,1.0,0.0,0.3533
7309,1.0,1.0,1.0,0.3404,1.0,1.0,1.0,0.6342,1.0,1.0,0.0,0.3323
7310,1.0,1.0,1.0,0.4277,1.0,1.0,1.0,0.5463,1.0,1.0,0.0,0.2665
7311,1.0,1.0,1.0,0.5649,1.0,1.0,1.0,0.3803,1.0,1.0,0.0,0.2443
7312,1.0,1.0,1.0,0.463,1.0,1.0,1.0,0.1991,1.0,1.0,0.0,0.2582
7313,1.0,1.0,1.0,0.3528,1.0,1.0,1.0,0.0269,1.0,1.0,0.0,0.2932
7314,1.0,1.0,1.0,0.3663,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3908
7315,1.0,1.0,1.0,0.2961,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3824
7316,1.0,1.0,1.0,0.2253,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3519
7317,1.0,1.0,1.0,0.3138,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2527
7318,1.0,1.0,1.0,0.2453,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2747
7319,1.0,1.0,1.0,0.2487,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2421
7320,1.0,1.0,1.0,0.1618,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2296
7321,1.0,1.0,1.0,0.1702,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1958
7322,1.0,1.0,1.0,0.2434,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1682
7323,1.0,1.0,1.0,0.3347,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2076
7324,1.0,1.0,1.0,0.4227,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2043
7325,1.0,1.0,1.0,0.4156,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3074
7326,1.0,1.0,1.0,0.5118,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2281
7327,1.0,1.0,1.0,0.5461,1.0,1.0,1.0,0.033,1.0,1.0,0.0,0.3132
7328,1.0,1.0,1.0,0.5036,1.0,1.0,1.0,0.2467,1.0,1.0,0.0,0.2741
7329,1.0,1.0,1.0,0.5341,1.0,1.0,1.0,0.3812,1.0,1.0,0.0,0.2681
7330,1.0,1.0,1.0,0.6061,1.0,1.0,1.0,0.4492,1.0,1.0,0.0,0.3013
7331,1.0,1.0,1.0,0.4856,1.0,1.0,1.0,0.4928,1.0,1.0,0.0,0.3783
7332,1.0,1.0,1.0,0.3921,1.0,1.0,1.0,0.5021,1.0,1.0,0.0,0.4629
7333,1.0,1.0,1.0,0.3807,1.0,1.0,1.0,0.4898,1.0,1.0,0.0,0.5454
7334,1.0,1.0,1.0,0.2868,1.0,1.0,1.0,0.4302,1.0,1.0,0.0,0.516
7335,1.0,1.0,1.0,0.2096,1.0,1.0,1.0,0.3167,1.0,1.0,0.0,0.6585
7336,1.0,1.0,1.0,0.1906,1.0,1.0,1.0,0.196,1.0,1.0,0.0,0.6926
7337,1.0,1.0,1.0,0.256,1.0,1.0,1.0,0.0235,1.0,1.0,0.0,0.43
7338,1.0,1.0,1.0,0.3306,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4274
7339,1.0,1.0,1.0,0.3582,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3899
7340,1.0,1.0,1.0,0.3743,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3602
7341,1.0,1.0,1.0,0.5551,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4098
7342,1.0,1.0,1.0,0.5036,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4312
7343,1.0,1.0,1.0,0.5218,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3691
7344,1.0,1.0,1.0,0.4694,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.4965
7345,1.0,1.0,1.0,0.3588,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.379
7346,1.0,1.0,1.0,0.4603,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2724
7347,1.0,1.0,1.0,0.4324,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2037
7348,1.0,1.0,1.0,0.4921,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.232
7349,1.0,1.0,1.0,0.4681,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2568
7350,1.0,1.0,1.0,0.5748,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2067
7351,1.0,1.0,1.0,0.4831,1.0,1.0,1.0,0.0199,1.0,1.0,0.0,0.1761
7352,1.0,1.0,1.0,0.582,1.0,1.0,1.0,0.189,1.0,1.0,0.0,0.1782
7353,1.0,1.0,1.0,0.6509,1.0,1.0,1.0,0.3186,1.0,1.0,0.0,0.1316
7354,1.0,1.0,1.0,0.4913,1.0,1.0,1.0,0.4216,1.0,1.0,0.0,0.1707
7355,1.0,1.0,1.0,0.4439,1.0,1.0,1.0,0.5255,1.0,1.0,0.0,0.266
7356,1.0,1.0,1.0,0.5319,1.0,1.0,1.0,0.6217,1.0,1.0,0.0,0.2541
7357,1.0,1.0,1.0,0.6651,1.0,1.0,1.0,0.5785,1.0,1.0,0.0,0.2782
7358,1.0,1.0,1.0,0.7119,1.0,1.0,1.0,0.5441,1.0,1.0,0.0,0.2856
7359,1.0,1.0,1.0,0.6744,1.0,1.0,1.0,0.34,1.0,1.0,0.0,0.3915
7360,1.0,1.0,1.0,0.5881,1.0,1.0,1.0,0.18,1.0,1.0,0.0,0.5552
7361,1.0,1.0,1.0,0.6302,1.0,1.0,1.0,0.0223,1.0,1.0,0.0,0.5149
7362,1.0,1.0,1.0,0.5883,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5098
7363,1.0,1.0,1.0,0.5501,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5765
7364,1.0,1.0,1.0,0.5264,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5962
7365,1.0,1.0,1.0,0.5988,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5072
7366,1.0,1.0,1.0,0.7329,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3463
7367,1.0,1.0,1.0,0.7905,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2984
7368,1.0,1.0,1.0,0.7842,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3242
7369,1.0,1.0,1.0,0.7163,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2931
7370,1.0,1.0,1.0,0.7543,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2222
7371,1.0,1.0,1.0,0.8403,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1903
7372,1.0,1.0,1.0,0.8756,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3114
7373,1.0,1.0,1.0,0.876,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2325
7374,1.0,1.0,1.0,0.8474,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2145
7375,1.0,1.0,1.0,0.8548,1.0,1.0,1.0,0.0222,1.0,1.0,1.0,0.187
7376,1.0,1.0,1.0,0.8922,1.0,1.0,1.0,0.2092,1.0,1.0,1.0,0.3164
7377,1.0,1.0,1.0,0.8929,1.0,1.0,1.0,0.4082,1.0,1.0,1.0,0.2154
7378,1.0,1.0,1.0,0.8819,1.0,1.0,1.0,0.4891,1.0,1.0,1.0,0.1739
7379,1.0,1.0,1.0,0.8454,1.0,1.0,1.0,0.5426,1.0,1.0,1.0,0.1797
7380,1.0,1.0,1.0,0.9271,1.0,1.0,1.0,0.5511,1.0,1.0,1.0,0.191
7381,1.0,1.0,1.0,0.8952,1.0,1.0,1.0,0.5551,1.0,1.0,1.0,0.2618
7382,1.0,1.0,1.0,0.8488,1.0,1.0,1.0,0.5109,1.0,1.0,1.0,0.3366
7383,1.0,1.0,1.0,0.8482,1.0,1.0,1.0,0.349,1.0,1.0,1.0,0.2822
7384,1.0,1.0,1.0,0.8303,1.0,1.0,1.0,0.1762,1.0,1.0,1.0,0.3047
7385,1.0,1.0,1.0,0.8685,1.0,1.0,1.0,0.0185,1.0,1.0,1.0,0.2911
7386,1.0,1.0,1.0,0.8994,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2587
7387,1.0,1.0,1.0,0.8441,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.333
7388,1.0,1.0,1.0,0.7963,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3511
7389,1.0,1.0,1.0,0.7321,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4833
7390,1.0,1.0,1.0,0.7754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5182
7391,1.0,1.0,1.0,0.7927,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5905
7392,1.0,1.0,1.0,0.7632,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3511
7393,1.0,1.0,1.0,0.7687,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.356
7394,1.0,1.0,1.0,0.6814,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3889
7395,1.0,1.0,1.0,0.6147,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4297
