hour,NORTH,SOUTH,EAST
7910,1086.94,1169.43,695.26
7911,1096.33,1176.2,715.28
7912,1128.23,1201.47,734.09
7913,1158.57,1208.73,790.14
7914,1187.03,1250.24,805.61
7915,1174.06,1229.17,814.14
7916,1117.7,1176.78,772.69
7917,1052.62,1105.84,730.89
7918,982.0,1046.48,671.34
7919,928.41,963.93,615.39
7920,877.94,911.46,583.05
7921,847.96,873.52,550.14
7922,818.51,861.09,540.93
7923,792.12,854.8,531.69
7924,800.96,869.26,539.56
7925,828.19,922.78,549.78
7926,914.22,985.3,602.81
7927,990.54,1103.5,668.5
7928,1009.54,1170.95,702.35
7929,1058.03,1195.98,723.86
7930,1064.52,1186.22,730.9
7931,1055.97,1214.55,752.11
7932,1072.97,1203.35,753.41
7933,1056.45,1198.6,739.18
7934,1075.38,1179.4,745.65
7935,1078.84,1222.5,759.68
7936,1105.88,1234.86,785.6
7937,1166.63,1293.0,816.59
7938,1221.05,1304.74,846.79
7939,1225.21,1293.89,851.2
7940,1172.77,1232.2,816.37
7941,1107.32,1171.02,749.45
7942,1032.09,1074.81,684.9
7943,948.27,998.39,621.36
7944,894.48,926.89,579.08
7945,836.49,879.04,536.73
7946,822.38,854.28,535.42
7947,812.89,848.72,522.64
7948,820.41,864.18,524.56
7949,878.23,917.68,539.48
7950,949.75,1012.35,600.9
7951,1058.35,1112.56,655.55
7952,1102.35,1145.69,680.72
7953,1128.9,1173.74,692.7
7954,1134.55,1207.35,705.58
7955,1122.8,1193.49,708.95
7956,1122.26,1200.05,692.5
7957,1117.45,1197.33,676.37
7958,1127.81,1216.76,666.94
7959,1136.62,1236.76,678.47
7960,1138.98,1271.27,708.87
7961,1171.62,1334.56,757.79
7962,1248.57,1367.57,770.23
7963,1222.85,1347.44,771.57
7964,1192.89,1267.01,733.88
7965,1105.33,1206.72,714.05
7966,1018.76,1117.34,669.87
7967,941.67,1010.77,625.59
7968,881.23,952.39,593.53
7969,856.08,917.32,566.05
7970,835.31,902.61,547.91
7971,829.26,879.34,536.07
7972,837.72,857.23,537.48
7973,889.06,907.02,569.53
7974,996.32,987.22,637.36
7975,1084.08,1085.85,691.16
7976,1151.21,1144.36,712.8
7977,1163.76,1182.37,713.62
7978,1183.96,1217.34,722.63
7979,1200.09,1244.38,740.15
7980,1182.94,1266.11,750.57
7981,1173.0,1269.18,754.01
7982,1171.53,1284.88,755.83
7983,1169.6,1291.04,762.08
7984,1207.56,1303.87,793.68
7985,1265.04,1398.17,817.89
7986,1307.88,1442.64,840.93
7987,1294.46,1443.36,848.6
7988,1235.92,1365.85,799.6
7989,1151.45,1287.09,746.91
7990,1063.33,1150.08,692.62
7991,965.86,1045.16,633.54
7992,940.96,978.88,602.98
7993,878.97,933.72,582.01
7994,849.88,918.48,568.26
7995,833.35,892.44,567.6
7996,865.1,909.04,566.99
7997,895.45,967.77,593.81
7998,989.59,1089.32,668.89
7999,1082.06,1192.6,742.26
8000,1130.75,1230.64,758.69
8001,1169.13,1232.67,770.6
8002,1195.44,1266.57,776.31
8003,1198.19,1284.34,784.51
8004,1198.71,1278.79,792.6
8005,1159.43,1238.87,797.46
8006,1160.0,1222.29,793.8
8007,1159.44,1240.36,807.42
8008,1189.99,1278.16,832.26
8009,1220.35,1304.84,866.42
8010,1271.4,1359.64,876.44
8011,1235.27,1321.19,875.3
8012,1185.73,1283.21,839.28
8013,1095.12,1202.81,785.82
8014,1001.54,1101.8,713.85
8015,933.03,1019.63,665.62
8016,826.74,893.76,581.06
8017,798.57,861.73,543.41
8018,793.22,838.41,519.91
8019,775.24,826.78,515.63
8020,799.75,833.16,525.15
8021,826.58,877.9,548.17
8022,917.45,982.57,604.47
8023,994.59,1062.71,662.5
8024,1024.4,1112.43,689.05
8025,1053.19,1120.27,695.14
8026,1075.7,1102.0,707.88
8027,1097.45,1114.5,719.44
8028,1099.15,1118.35,721.71
8029,1089.12,1104.97,705.69
8030,1094.68,1084.45,693.09
8031,1107.76,1098.94,699.1
8032,1145.26,1134.0,725.66
8033,1199.61,1173.99,766.89
8034,1252.47,1196.33,797.36
8035,1215.85,1183.55,784.16
8036,1159.94,1142.42,741.29
8037,1067.4,1075.84,692.61
8038,987.68,982.08,637.56
8039,922.02,901.68,590.32
8040,864.67,857.59,551.35
8041,823.02,804.38,521.04
8042,808.35,785.06,518.97
8043,777.41,788.01,519.8
8044,782.83,786.27,519.76
8045,827.91,839.9,554.73
8046,879.06,941.82,600.47
8047,949.11,1023.76,650.1
8048,1004.73,1061.26,673.17
8049,1039.16,1095.16,684.65
8050,1055.05,1102.24,695.04
8051,1077.33,1081.05,701.17
8052,1080.13,1080.28,704.68
8053,1076.74,1076.56,693.09
8054,1072.24,1086.38,694.72
8055,1083.9,1085.13,700.64
8056,1106.44,1113.13,707.87
8057,1175.87,1179.44,744.29
8058,1239.03,1220.49,770.69
8059,1246.25,1187.68,756.64
8060,1183.88,1154.11,719.48
8061,1094.27,1077.91,670.11
8062,1023.13,1007.39,616.06
8063,941.09,906.8,575.96
8064,957.01,915.78,596.58
8065,901.72,876.84,548.46
8066,881.42,853.52,537.15
8067,857.29,830.41,535.58
8068,874.16,817.69,540.59
8069,933.58,879.18,574.54
8070,1043.93,971.24,643.07
8071,1144.59,1075.73,688.8
8072,1169.96,1133.36,717.45
8073,1193.32,1163.87,747.24
8074,1231.78,1170.03,741.97
8075,1227.49,1187.75,746.81
8076,1223.34,1207.04,741.69
8077,1227.99,1194.8,742.6
8078,1232.59,1219.5,751.45
8079,1274.93,1207.25,758.31
8080,1295.33,1216.98,778.6
8081,1335.73,1288.16,797.07
8082,1398.03,1319.92,838.27
8083,1362.44,1339.6,826.03
8084,1296.54,1299.09,787.48
8085,1209.91,1235.67,744.59
8086,1126.35,1147.55,686.96
8087,1035.64,1036.51,635.13
8088,979.74,953.61,600.54
8089,924.75,921.26,571.04
8090,910.86,880.08,556.89
8091,936.38,883.21,541.08
8092,950.96,899.78,546.28
8093,996.75,943.89,581.23
8094,1075.48,1041.03,631.32
8095,1160.05,1138.82,681.84
8096,1201.0,1180.39,702.09
8097,1213.48,1220.68,716.98
8098,1221.47,1248.18,735.54
8099,1254.62,1257.87,746.33
8100,1267.43,1244.97,726.23
8101,1247.87,1247.33,724.55
8102,1226.36,1214.73,720.24
8103,1253.16,1229.83,731.34
8104,1283.96,1272.8,750.57
8105,1313.43,1316.05,777.17
8106,1368.26,1375.27,804.21
8107,1368.76,1359.42,793.05
8108,1269.48,1288.99,761.59
8109,1175.45,1217.83,705.59
8110,1081.65,1106.53,642.29
8111,998.25,1021.73,594.25
8112,935.54,936.82,567.4
8113,880.36,893.27,543.5
8114,864.89,869.88,525.3
8115,848.11,852.09,513.83
8116,864.54,866.84,516.65
8117,897.39,910.81,550.27
8118,971.06,1013.58,599.47
8119,1069.87,1111.46,661.56
8120,1118.12,1162.0,694.59
8121,1153.22,1187.13,718.86
8122,1156.61,1190.0,734.38
8123,1156.57,1195.53,745.13
8124,1176.0,1197.5,731.19
8125,1143.05,1181.99,728.84
8126,1160.9,1196.0,729.05
8127,1190.26,1206.81,732.11
8128,1235.65,1244.9,764.73
8129,1281.09,1279.55,797.81
8130,1312.73,1338.69,820.05
8131,1297.49,1316.24,822.89
8132,1221.48,1242.27,782.14
8133,1130.93,1185.57,726.45
8134,1052.36,1100.95,660.52
8135,971.87,1018.01,598.85
8136,906.02,960.28,558.94
8137,869.58,910.4,536.09
8138,852.2,882.33,516.08
8139,856.25,876.96,498.2
8140,872.73,898.25,507.79
8141,929.0,942.24,531.25
8142,1025.81,1058.3,585.47
8143,1129.63,1147.91,650.18
8144,1156.62,1173.15,678.59
8145,1176.31,1170.25,705.61
8146,1185.68,1156.89,711.94
8147,1192.25,1162.08,727.57
8148,1197.18,1158.88,722.43
8149,1192.96,1157.36,716.25
8150,1196.52,1156.67,708.08
8151,1203.58,1179.42,708.15
8152,1225.8,1213.22,727.16
8153,1298.29,1269.24,749.46
8154,1347.95,1304.7,779.07
8155,1318.25,1315.01,770.62
8156,1256.72,1233.84,740.44
8157,1151.51,1159.3,683.05
8158,1062.7,1066.58,636.89
8159,971.02,985.69,596.44
8160,910.54,926.12,571.86
8161,883.3,880.49,556.03
8162,848.47,854.69,541.2
8163,844.72,857.1,531.09
8164,878.28,867.51,540.59
8165,934.84,933.23,566.65
8166,1025.97,1027.51,609.85
8167,1102.53,1118.7,671.71
8168,1128.86,1160.88,697.31
8169,1145.51,1189.49,698.52
8170,1147.22,1190.43,701.34
8171,1148.78,1201.93,706.84
8172,1145.19,1199.95,707.53
8173,1133.91,1190.93,701.47
8174,1141.81,1193.66,713.67
8175,1136.32,1208.59,709.38
8176,1160.91,1242.32,728.97
8177,1214.91,1321.35,755.41
8178,1257.49,1371.37,795.42
8179,1277.4,1395.84,783.5
8180,1226.01,1330.48,746.83
8181,1126.04,1254.19,708.88
8182,1045.38,1142.7,664.38
8183,964.75,1058.98,618.69
8184,846.23,915.17,530.55
8185,793.63,871.79,507.36
8186,791.16,843.81,495.61
8187,770.88,834.1,488.4
8188,788.18,840.08,494.95
8189,832.05,873.64,528.54
8190,922.18,955.53,587.6
8191,1026.52,1058.35,646.4
8192,1075.21,1104.89,673.35
8193,1088.09,1107.1,703.05
8194,1112.02,1129.39,704.32
8195,1112.85,1125.64,696.03
8196,1113.76,1132.79,692.47
8197,1085.07,1126.2,685.03
8198,1071.35,1131.08,694.17
8199,1082.75,1162.73,695.15
8200,1119.22,1180.83,717.82
8201,1147.6,1240.67,737.0
8202,1197.1,1298.92,772.04
8203,1175.78,1273.67,764.62
8204,1143.66,1204.12,727.73
8205,1066.68,1120.76,697.31
8206,970.95,1035.03,649.3
8207,891.07,930.26,585.84
8208,832.59,879.12,549.58
8209,805.7,821.09,538.05
8210,785.63,811.47,533.97
8211,774.4,804.27,529.96
8212,790.97,831.51,523.74
8213,822.78,879.46,557.58
8214,891.65,961.17,606.58
8215,979.32,1036.19,669.18
8216,1007.69,1080.01,688.71
8217,1015.79,1098.83,703.89
8218,1039.28,1122.46,703.19
8219,1058.27,1118.43,704.95
8220,1043.45,1142.27,708.01
8221,1027.71,1144.2,688.71
8222,1018.59,1137.59,706.09
8223,1054.79,1168.09,702.41
8224,1099.22,1186.57,711.92
8225,1145.82,1240.61,749.22
8226,1196.6,1262.23,785.89
8227,1167.62,1274.5,774.15
8228,1109.35,1192.48,729.66
8229,1042.15,1095.57,674.77
8230,968.34,1001.55,614.17
8231,886.98,930.54,564.28
8232,904.26,949.89,570.45
8233,861.99,902.87,545.09
8234,839.1,888.15,533.02
8235,825.97,873.05,530.63
8236,833.63,886.84,534.41
8237,881.29,948.75,557.08
8238,975.51,1037.33,613.58
8239,1067.73,1118.46,668.51
8240,1097.08,1168.49,698.06
8241,1106.83,1198.83,705.54
8242,1125.49,1208.65,717.76
8243,1159.01,1230.88,714.17
8244,1161.89,1224.18,710.49
8245,1145.57,1210.62,713.54
8246,1149.54,1212.3,703.7
8247,1145.35,1224.48,719.84
8248,1198.82,1279.06,727.95
8249,1258.13,1339.46,747.76
8250,1292.85,1377.53,761.36
8251,1279.92,1369.18,757.76
8252,1217.28,1319.89,733.08
8253,1159.25,1241.79,698.57
8254,1066.75,1149.8,654.32
8255,979.0,1031.2,605.41
8256,930.58,939.66,564.08
8257,877.17,905.47,531.15
8258,856.89,884.6,522.74
8259,848.51,870.58,524.66
8260,843.76,887.11,524.74
8261,891.71,951.82,560.8
8262,981.03,1059.82,602.35
8263,1072.64,1163.72,660.36
8264,1118.47,1195.13,687.02
8265,1145.02,1204.24,699.08
8266,1175.33,1179.58,706.33
8267,1169.53,1197.74,705.97
8268,1165.0,1210.68,710.27
8269,1163.63,1212.32,704.2
8270,1170.38,1217.9,712.37
8271,1187.91,1223.62,732.74
8272,1261.49,1247.14,754.1
8273,1327.04,1289.81,780.83
8274,1389.06,1330.72,797.28
8275,1368.43,1301.96,806.56
8276,1290.84,1269.56,785.0
8277,1202.08,1168.48,741.26
8278,1116.14,1073.9,682.65
8279,1025.0,960.05,629.68
8280,969.97,906.38,600.22
8281,918.39,862.08,565.22
8282,889.25,836.33,549.49
8283,874.29,816.19,534.07
8284,892.13,827.69,539.44
8285,946.54,866.07,577.11
8286,1026.91,952.02,641.14
8287,1128.52,1064.51,698.5
8288,1164.52,1110.9,703.37
8289,1192.64,1139.95,711.1
8290,1199.72,1144.08,718.42
8291,1231.77,1144.03,723.01
8292,1223.13,1143.91,722.87
8293,1211.59,1167.27,717.57
8294,1217.78,1161.84,712.55
8295,1214.64,1176.84,719.16
8296,1246.68,1197.56,738.35
8297,1299.02,1211.79,766.19
8298,1335.69,1244.2,811.39
8299,1316.18,1271.53,799.17
8300,1274.87,1224.82,743.55
8301,1183.97,1168.77,711.95
8302,1098.48,1072.15,649.83
8303,1008.63,953.63,601.7
8304,935.25,885.35,561.76
8305,894.86,847.12,538.07
8306,856.77,828.38,523.84
8307,852.13,817.81,523.02
8308,858.15,823.82,528.25
8309,903.57,877.82,551.38
8310,978.61,959.97,608.26
8311,1070.2,1051.66,660.31
8312,1128.32,1098.37,671.86
8313,1139.95,1115.54,680.98
8314,1143.43,1114.89,712.97
8315,1162.17,1120.84,703.99
8316,1169.79,1147.84,706.55
8317,1124.88,1151.85,698.06
8318,1155.24,1164.89,714.09
8319,1174.54,1163.86,711.15
8320,1218.78,1176.17,732.69
8321,1273.23,1247.5,773.36
8322,1289.23,1305.22,799.03
8323,1289.93,1294.71,784.73
8324,1226.03,1231.7,750.63
8325,1156.6,1132.45,700.45
8326,1064.44,1055.49,643.9
8327,978.18,979.85,596.73
8328,914.9,913.41,564.62
8329,880.2,860.45,540.51
8330,845.57,850.69,528.44
8331,858.22,832.41,527.05
8332,892.47,860.95,541.59
8333,955.65,903.79,567.14
8334,1063.87,988.35,628.77
8335,1155.93,1077.64,674.31
8336,1216.52,1116.29,683.03
8337,1235.35,1152.92,712.16
8338,1221.74,1174.68,715.68
8339,1252.22,1198.89,724.31
8340,1264.61,1198.65,713.27
8341,1247.84,1178.2,695.63
8342,1226.71,1175.79,690.12
8343,1227.4,1179.18,703.15
8344,1233.84,1232.07,719.4
8345,1304.89,1301.55,750.67
8346,1324.41,1343.01,771.27
8347,1317.09,1314.02,776.86
8348,1246.62,1276.89,751.5
8349,1147.35,1194.34,699.71
8350,1062.32,1097.09,651.02
8351,969.63,1020.09,594.46
8352,860.52,884.6,518.55
8353,806.29,836.13,493.15
8354,779.19,810.6,484.43
8355,747.42,786.12,472.93
8356,738.62,798.49,482.4
8357,799.13,831.85,523.17
8358,904.84,908.04,575.97
8359,989.6,981.77,627.76
8360,1021.69,1015.39,652.44
8361,1040.05,1025.49,668.44
8362,1063.57,1039.45,661.37
8363,1068.37,1048.16,681.06
8364,1073.04,1049.44,687.94
8365,1063.84,1069.64,675.0
8366,1057.64,1066.76,674.31
8367,1062.53,1084.04,675.51
8368,1099.04,1123.58,696.78
8369,1138.18,1173.57,729.08
8370,1187.83,1217.8,756.35
8371,1172.6,1205.92,739.93
8372,1125.43,1154.68,703.36
8373,1073.63,1072.31,667.51
8374,988.9,982.3,611.27
8375,916.46,899.18,541.94
8376,846.35,825.68,509.96
8377,801.42,800.13,500.02
8378,782.3,799.43,491.96
8379,791.4,789.23,481.73
8380,783.15,804.67,487.64
8381,824.5,855.99,517.26
8382,924.44,925.09,556.74
8383,999.27,1018.53,601.26
8384,1039.07,1053.65,629.87
8385,1065.11,1101.51,655.23
8386,1078.69,1106.8,657.9
8387,1110.4,1126.19,676.62
8388,1115.82,1120.59,669.9
8389,1121.7,1134.46,636.43
8390,1115.4,1123.76,643.24
8391,1115.16,1145.73,654.41
8392,1143.5,1182.55,679.69
8393,1179.86,1238.51,717.49
8394,1229.39,1280.94,744.58
8395,1213.06,1255.61,735.58
8396,1151.11,1162.22,701.57
8397,1084.98,1099.85,653.24
8398,987.14,1006.42,599.71
8399,913.35,932.35,537.4
8400,921.78,944.7,536.81
8401,889.76,908.63,510.72
8402,862.81,890.62,484.75
8403,858.08,851.7,467.74
8404,871.2,867.6,474.18
8405,924.9,907.73,500.69
8406,1017.96,1010.15,551.05
8407,1087.83,1106.83,585.16
8408,1147.24,1157.89,626.0
8409,1168.55,1174.13,629.45
8410,1190.79,1170.34,632.14
8411,1211.28,1173.58,631.16
8412,1198.96,1147.2,646.24
8413,1173.84,1127.7,646.81
8414,1183.04,1107.85,645.69
8415,1189.73,1099.92,650.28
8416,1237.48,1135.21,673.75
8417,1291.61,1197.93,696.81
8418,1353.15,1241.62,728.9
8419,1346.56,1224.73,720.63
8420,1290.6,1159.38,697.13
8421,1201.45,1083.35,659.45
8422,1109.85,990.94,605.68
8423,1029.31,908.97,542.03
8424,968.88,840.92,511.27
8425,925.68,809.65,479.39
8426,900.67,785.29,470.19
8427,888.43,780.84,464.85
8428,916.52,802.01,469.79
8429,975.3,849.12,488.63
8430,1070.32,944.58,549.24
8431,1166.81,1005.34,598.44
8432,1202.07,1042.99,645.66
8433,1220.55,1081.08,660.78
8434,1233.99,1100.19,672.06
8435,1255.08,1137.28,680.51
8436,1262.3,1160.41,684.93
8437,1230.75,1152.06,688.84
8438,1241.72,1147.28,698.91
8439,1249.13,1144.21,690.88
8440,1267.46,1170.09,719.33
8441,1344.71,1218.68,758.12
8442,1412.47,1253.4,785.91
8443,1400.01,1229.4,795.61
8444,1345.58,1182.98,776.35
8445,1266.51,1131.44,733.43
8446,1182.05,1054.85,670.86
8447,1086.66,961.54,604.86
8448,1006.0,915.1,574.19
8449,975.09,872.98,554.19
8450,957.07,849.08,526.29
8451,934.83,835.87,525.67
8452,932.6,844.1,530.4
8453,983.8,894.51,545.85
8454,1074.96,984.32,603.84
8455,1173.19,1063.29,665.71
8456,1228.24,1096.55,690.03
8457,1240.48,1122.22,694.62
8458,1233.06,1138.47,715.97
8459,1247.65,1144.46,716.57
8460,1237.04,1128.52,726.12
8461,1224.75,1134.77,705.57
8462,1203.36,1148.15,708.96
8463,1210.07,1130.98,718.85
8464,1254.29,1182.48,746.79
8465,1320.5,1233.82,794.53
8466,1352.97,1280.09,813.62
8467,1321.48,1285.4,810.44
8468,1263.86,1251.76,761.67
8469,1190.98,1183.13,701.07
8470,1103.06,1091.44,642.22
8471,1003.22,981.32,591.34
8472,949.49,900.19,568.28
8473,918.67,864.84,552.0
8474,895.93,855.21,534.67
8475,866.0,834.58,528.7
8476,879.22,842.1,540.75
8477,947.37,879.81,573.05
8478,1024.75,960.57,627.63
8479,1117.28,1061.21,683.79
8480,1159.68,1107.41,709.87
8481,1183.37,1125.53,720.91
8482,1196.83,1171.52,723.83
8483,1223.73,1160.85,728.77
8484,1223.19,1166.84,724.34
8485,1227.77,1139.77,707.07
8486,1223.58,1136.7,714.11
8487,1228.13,1148.96,724.86
8488,1251.71,1193.01,761.41
8489,1280.79,1243.44,798.73
8490,1330.89,1281.02,821.49
8491,1351.57,1264.85,807.01
8492,1297.94,1193.7,771.27
8493,1223.15,1126.4,725.87
8494,1120.65,1042.15,666.52
8495,1021.77,958.95,599.07
8496,973.87,901.12,558.97
8497,946.18,854.72,531.82
8498,934.83,844.1,522.77
8499,927.61,842.08,506.55
8500,936.83,865.95,515.18
8501,984.9,913.29,543.89
8502,1070.46,1017.72,595.11
8503,1145.22,1101.67,644.85
8504,1175.03,1141.9,666.19
8505,1197.66,1177.81,681.47
8506,1203.73,1197.17,698.34
8507,1193.16,1200.91,715.5
8508,1192.47,1183.18,705.6
8509,1176.38,1166.43,697.4
8510,1159.9,1154.86,679.15
8511,1166.82,1187.65,687.83
8512,1196.96,1229.55,713.98
8513,1244.84,1272.31,762.54
8514,1305.96,1299.08,772.87
8515,1265.71,1274.29,756.85
8516,1183.09,1209.68,726.53
8517,1111.38,1129.78,667.75
8518,1029.41,1055.35,618.8
8519,950.19,954.45,572.44
8520,830.08,857.71,494.3
8521,782.5,805.52,472.17
8522,764.73,770.99,454.13
8523,752.64,775.97,457.34
8524,780.09,797.5,465.52
8525,819.39,836.09,486.97
8526,902.53,922.17,528.47
8527,1016.86,1008.86,580.93
8528,1057.04,1050.45,616.87
8529,1085.85,1053.34,624.06
8530,1105.04,1031.49,627.85
8531,1125.09,1031.26,629.24
8532,1128.08,1055.03,643.01
8533,1118.78,1067.74,622.66
8534,1119.02,1063.05,634.21
8535,1121.13,1060.1,638.31
8536,1157.24,1093.73,657.19
8537,1239.44,1150.05,686.07
8538,1299.26,1198.52,713.89
8539,1289.37,1151.61,702.39
8540,1242.27,1144.01,681.94
8541,1148.47,1083.73,647.84
8542,1053.74,995.23,590.63
8543,973.63,902.17,545.82
8544,931.97,857.74,512.1
8545,876.08,819.07,487.75
8546,846.75,797.3,484.34
8547,854.75,789.4,473.96
8548,864.29,797.18,485.67
8549,925.61,841.37,513.76
8550,1016.5,931.29,563.43
8551,1107.67,1017.5,616.98
8552,1145.54,1060.79,644.08
8553,1176.71,1096.47,647.42
8554,1201.64,1083.85,648.93
8555,1194.32,1082.02,647.12
8556,1185.36,1080.64,645.49
8557,1182.24,1059.53,650.44
8558,1176.33,1053.51,655.06
8559,1177.24,1079.13,649.94
8560,1221.51,1106.72,666.9
8561,1290.19,1132.17,700.59
8562,1324.62,1166.47,732.59
8563,1311.98,1157.33,720.67
8564,1233.82,1107.6,679.34
8565,1140.66,1044.08,636.46
8566,1051.62,968.14,591.85
8567,961.64,884.65,543.99
8568,962.87,882.22,545.35
8569,907.17,834.95,530.5
8570,872.18,807.83,516.28
8571,865.41,795.13,510.7
8572,856.11,813.38,513.37
8573,890.87,860.85,547.8
8574,958.88,956.6,606.48
8575,1054.37,1038.53,663.65
8576,1075.95,1101.38,681.34
8577,1101.57,1131.33,704.01
8578,1139.11,1142.51,716.75
8579,1176.3,1160.33,731.5
8580,1151.3,1149.44,730.61
8581,1146.55,1108.99,721.8
8582,1134.3,1101.14,719.2
8583,1130.63,1122.59,744.58
8584,1164.81,1156.21,759.4
8585,1241.49,1208.32,782.39
8586,1297.68,1238.88,805.72
8587,1276.83,1199.8,792.94
8588,1234.05,1170.1,769.25
8589,1125.02,1093.79,707.91
8590,1030.42,1004.49,648.24
8591,936.52,913.38,594.9
8592,887.3,874.4,568.66
8593,844.43,841.21,544.92
8594,823.81,810.18,540.26
8595,813.59,811.38,534.1
8596,827.1,820.72,538.72
8597,879.0,857.6,571.49
8598,970.91,940.38,617.29
8599,1057.59,1016.69,658.98
8600,1109.54,1043.0,694.05
8601,1145.34,1076.03,708.95
8602,1150.01,1084.94,723.21
8603,1161.99,1105.21,721.83
8604,1180.28,1110.0,731.97
8605,1153.98,1107.33,729.32
8606,1181.06,1080.28,727.59
8607,1173.44,1080.73,735.02
8608,1203.28,1122.01,757.8
8609,1246.19,1157.71,783.78
8610,1327.77,1207.38,806.96
8611,1308.57,1178.51,802.19
8612,1244.68,1130.56,762.51
8613,1161.09,1082.83,700.95
8614,1073.18,1009.65,648.75
8615,979.69,904.52,599.9
8616,923.61,862.14,571.8
8617,841.49,839.57,546.58
8618,823.2,845.67,536.82
8619,815.05,837.89,534.77
8620,839.2,834.19,541.11
8621,899.63,881.85,554.46
8622,988.42,987.2,617.61
8623,1090.36,1072.57,665.69
8624,1121.28,1128.86,683.49
8625,1155.96,1137.8,687.77
8626,1160.0,1152.05,715.62
8627,1155.48,1127.66,725.49
8628,1154.83,1114.59,715.71
8629,1165.64,1104.17,702.63
8630,1169.14,1099.68,702.47
8631,1202.72,1093.44,713.74
8632,1226.0,1119.54,736.38
8633,1299.69,1178.47,761.81
8634,1335.05,1220.82,791.96
8635,1327.04,1212.73,779.2
8636,1272.4,1171.78,754.8
8637,1200.46,1093.35,706.88
8638,1109.76,1025.98,645.76
8639,1006.63,928.4,596.24
8640,959.22,894.93,563.94
8641,930.33,861.97,533.06
8642,898.75,835.33,523.74
8643,866.72,820.73,520.3
8644,883.33,833.08,534.11
8645,925.7,882.38,565.89
8646,1016.39,981.97,619.68
8647,1115.95,1052.77,661.58
8648,1155.55,1101.34,690.15
8649,1174.62,1094.25,706.21
8650,1184.67,1102.87,712.86
8651,1217.3,1133.5,693.59
8652,1216.69,1113.8,699.95
8653,1186.43,1082.14,685.87
8654,1169.36,1086.48,692.28
8655,1183.51,1116.88,713.76
8656,1201.63,1153.81,731.74
8657,1235.17,1180.1,769.65
8658,1292.23,1198.4,796.96
8659,1294.07,1192.09,794.53
8660,1233.61,1125.74,760.25
8661,1160.78,1058.73,706.9
8662,1074.21,981.27,644.63
8663,991.85,895.08,601.63
8664,942.87,863.9,569.13
8665,868.86,828.61,546.03
8666,845.48,819.8,533.67
8667,841.19,817.85,531.71
8668,849.23,826.75,532.1
8669,895.69,867.8,559.77
8670,995.8,950.84,618.43
8671,1088.35,1045.54,683.59
8672,1155.43,1080.07,732.15
8673,1194.22,1124.22,747.43
8674,1203.25,1124.0,746.41
8675,1211.22,1137.03,741.13
8676,1169.57,1133.08,731.69
8677,1155.07,1115.52,716.87
8678,1137.36,1144.09,691.63
8679,1154.04,1147.52,692.99
8680,1191.83,1174.97,719.86
8681,1260.4,1219.06,754.5
8682,1329.32,1262.52,779.28
8683,1317.76,1249.45,757.76
8684,1295.44,1178.68,735.29
8685,1214.96,1098.28,693.3
8686,1102.06,1020.95,639.6
8687,1002.13,946.6,570.36
8688,875.13,828.64,497.5
8689,838.56,788.37,476.72
8690,807.67,764.45,465.07
8691,794.51,749.66,460.74
8692,804.0,751.29,471.44
8693,842.25,776.35,497.6
8694,936.49,847.87,552.06
8695,1029.91,937.12,596.27
8696,1087.77,972.27,612.34
8697,1104.36,988.9,629.2
8698,1130.55,995.65,641.39
8699,1121.94,1022.59,652.11
8700,1103.0,1011.88,653.33
8701,1076.89,1006.97,644.64
8702,1078.36,1007.28,646.53
8703,1106.2,1019.06,655.94
8704,1130.25,1052.68,678.4
8705,1177.07,1103.55,732.01
8706,1217.09,1154.86,748.73
8707,1216.36,1144.76,769.49
8708,1157.49,1118.27,723.45
8709,1077.77,1046.81,679.02
8710,978.82,945.31,616.33
8711,891.8,872.59,565.65
8712,855.48,825.34,538.15
8713,815.8,785.09,511.08
8714,788.66,762.32,502.62
8715,791.52,733.12,492.43
8716,797.0,725.98,486.21
8717,854.51,781.74,515.21
