hour,122_HYDRO_1,122_HYDRO_2,122_HYDRO_3,122_HYDRO_4,122_HYDRO_5,122_HYDRO_6,201_HYDRO_4,215_HYDRO_1,215_HYDRO_2,215_HYDRO_3,222_HYDRO_1,222_HYDRO_2,222_HYDRO_3,222_HYDRO_4,222_HYDRO_5,222_HYDRO_6,322_HYDRO_1,322_HYDRO_2,322_HYDRO_3,322_HYDRO_4,320_PV_1,314_PV_1,314_PV_2,313_PV_1,314_PV_3,314_PV_4,313_PV_2,310_PV_1,324_PV_1,312_PV_1,310_PV_2,324_PV_2,324_PV_3,113_PV_1,319_PV_1,215_PV_1,102_PV_1,101_PV_1,102_PV_2,104_PV_1,212_CSP_1,101_PV_2,101_PV_3,101_PV_4,103_PV_1,119_PV_1,308_RTPV_1,313_RTPV_1,313_RTPV_2,313_RTPV_3,313_RTPV_4,313_RTPV_5,313_RTPV_6,313_RTPV_7,313_RTPV_8,313_RTPV_9,313_RTPV_10,313_RTPV_11,313_RTPV_12,320_RTPV_1,320_RTPV_2,320_RTPV_3,313_RTPV_13,320_RTPV_4,320_RTPV_5,118_RTPV_1,118_RTPV_2,118_RTPV_3,118_RTPV_4,118_RTPV_5,118_RTPV_6,320_RTPV_6,118_RTPV_7,118_RTPV_8,118_RTPV_9,118_RTPV_10,213_RTPV_1,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
7751,0.264,0.264,0.264,0.264,0.264,0.264,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.556,0.556,0.556,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98584,0.92354,0.99457,0.92726
7752,0.264,0.264,0.264,0.264,0.264,0.264,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.628,0.628,0.628,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98584,0.98185,0.98713,0.9281
7753,0.264,0.264,0.264,0.264,0.264,0.264,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.582,0.582,0.582,0.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99326,0.99199,0.99244,0.87386
7754,0.264,0.264,0.264,0.264,0.264,0.264,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.624,0.624,0.624,0.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058,0.98623,0.29055,0.64919
7755,0.264,0.264,0.264,0.264,0.264,0.264,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.688,0.688,0.688,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.63597,0.10378,1.0
7756,0.264,0.264,0.264,0.264,0.264,0.264,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.656,0.656,0.656,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13554,0.29809,0.21429,0.99103
7757,0.264,0.264,0.264,0.264,0.264,0.264,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.62,0.62,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51382,0.49718,0.39776,0.85929
7758,0.264,0.264,0.264,0.264,0.264,0.264,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.338,0.378,0.378,0.378,0.378,0.27132,0.25,0.0,0.12408,0.14671,0.0,0.12433,0.0,0.0,0.0,0.0,0.0,0.0,0.30021,0.31031,0.32294,0.41016,0.38996,0.42292,0.38433,0.0,0.38577,0.39695,0.40698,0.05854,0.03303,0.0,0.0,0.00634,0.00306,0.00299,0.00463,0.0047,0.00624,0.0045,0.00641,0.00598,0.0046,0.00719,0.00733,0.00741,0.0106,0.01103,0.00741,0.01064,0.02151,0.02062,0.02128,0.01099,0.01099,0.01031,0.01064,0.01695,0.01786,0.01942,0.02222,0.01515,0.95684,0.19672,0.32019,0.94604
7759,0.254,0.254,0.254,0.254,0.254,0.254,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.328,0.328,0.328,0.328,0.60465,0.59496,0.57364,0.42902,0.47681,0.57364,0.43516,0.54545,0.57948,0.42933,0.5407,0.54845,0.5549,0.6047,0.61955,0.60512,0.66797,0.64093,0.6917,0.62687,0.4155,0.64045,0.66794,0.67442,0.35122,0.3003,0.23687,0.23599,0.2599,0.23089,0.23134,0.24691,0.24451,0.26365,0.23123,0.27083,0.25112,0.26227,0.25899,0.26374,0.26667,0.27562,0.26838,0.26667,0.2766,0.29032,0.27835,0.29787,0.28571,0.28571,0.25773,0.28723,0.25424,0.27679,0.26214,0.28889,0.2803,0.90223,0.61144,0.48418,0.92516
7760,0.274,0.274,0.274,0.274,0.274,0.274,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.648,0.648,0.648,0.648,0.69186,0.68411,0.68411,0.57729,0.62352,0.68411,0.58735,0.64023,0.69215,0.57705,0.63566,0.66085,0.66863,0.70406,0.73273,0.68425,0.73828,0.71429,0.76285,0.69776,1.0,0.70787,0.74046,0.74031,0.55772,0.47748,0.43905,0.43658,0.47544,0.4419,0.42537,0.4537,0.44514,0.46958,0.42492,0.48077,0.46188,0.48313,0.44964,0.45788,0.46296,0.46643,0.45956,0.48519,0.47518,0.48387,0.46392,0.5,0.48352,0.47253,0.4433,0.47872,0.4322,0.46429,0.46602,0.46667,0.45455,0.59137,0.31448,0.85277,0.3857
7761,0.32,0.32,0.32,0.32,0.32,0.32,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.668,0.668,0.668,0.668,0.71124,0.70349,0.68605,0.67298,0.70227,0.68605,0.68917,0.68279,0.69618,0.67269,0.67829,0.73062,0.73922,0.72115,0.75877,0.71143,0.74609,0.71042,0.77075,0.6903,1.0,0.71161,0.74427,0.72093,0.66667,0.58859,0.5778,0.57424,0.63391,0.59174,0.56269,0.60802,0.60502,0.60218,0.57958,0.61699,0.60688,0.6319,0.57554,0.58974,0.59259,0.59364,0.60662,0.63333,0.62411,0.6129,0.58763,0.62766,0.61538,0.6044,0.5567,0.60638,0.5678,0.60714,0.61165,0.62222,0.56818,0.54484,0.4883,0.89351,0.39103
7762,0.5,0.5,0.5,0.5,0.5,0.5,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.672,0.672,0.672,0.672,0.71899,0.71124,0.72093,0.73396,0.726,0.72093,0.74705,0.706,0.73038,0.73114,0.70155,0.73643,0.7451,0.69124,0.76674,0.72262,0.73828,0.7027,0.76285,0.68657,1.0,0.70787,0.74046,0.72093,0.72683,0.66667,0.65411,0.64995,0.72108,0.6682,0.65672,0.69599,0.68652,0.66615,0.66066,0.68429,0.68311,0.71472,0.67986,0.69231,0.7,0.69965,0.69118,0.71481,0.71631,0.69892,0.6701,0.73404,0.7033,0.7033,0.63918,0.71277,0.65254,0.70536,0.69903,0.71111,0.62879,0.45718,0.08747,0.5497,0.0
7763,0.5,0.5,0.5,0.5,0.5,0.5,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.67,0.67,0.67,0.67,0.72287,0.71705,0.71512,0.74869,0.75944,0.71512,0.76313,0.706,0.72435,0.74708,0.69961,0.72868,0.73725,0.70406,0.77099,0.72022,0.71484,0.69498,0.74308,0.67537,1.0,0.68539,0.71756,0.72868,0.75447,0.69219,0.68087,0.67552,0.74643,0.71254,0.68806,0.71759,0.70533,0.69267,0.67718,0.71154,0.71599,0.75153,0.70504,0.71795,0.72593,0.72438,0.72059,0.74815,0.74113,0.73118,0.70103,0.75532,0.73626,0.72527,0.65979,0.73404,0.68644,0.73214,0.72816,0.75556,0.63636,0.21308,0.12527,0.1549,0.0
7764,0.5,0.5,0.5,0.5,0.5,0.5,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.664,0.664,0.664,0.664,0.70155,0.69574,0.70155,0.7224,0.74542,0.70155,0.73633,0.69246,0.71227,0.72264,0.68605,0.71705,0.72353,0.65919,0.74761,0.69864,0.69531,0.67568,0.72332,0.66045,1.0,0.67041,0.69847,0.71318,0.70732,0.64264,0.68484,0.67945,0.70523,0.69266,0.65373,0.68056,0.66928,0.69423,0.64264,0.71314,0.67862,0.71166,0.67266,0.68498,0.69259,0.69258,0.68382,0.70741,0.70567,0.67742,0.64948,0.71277,0.68132,0.68132,0.61856,0.69149,0.66102,0.70536,0.67961,0.71111,0.61364,0.33581,0.0,0.07249,0.0
7765,0.5,0.5,0.5,0.5,0.5,0.5,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.582,0.582,0.582,0.582,0.67829,0.67248,0.68411,0.66351,0.68501,0.68411,0.67631,0.67118,0.69416,0.66738,0.66473,0.69186,0.7,0.6453,0.7152,0.66347,0.67187,0.64479,0.69565,0.62687,1.0,0.64419,0.67557,0.68217,0.60163,0.55706,0.59564,0.59095,0.60539,0.59327,0.56269,0.58179,0.59091,0.60374,0.56607,0.62019,0.58445,0.61503,0.57914,0.58974,0.5963,0.60071,0.58824,0.61111,0.60638,0.5914,0.56701,0.61702,0.59341,0.58242,0.53608,0.59574,0.55932,0.60714,0.59223,0.62222,0.5303,0.06271,0.0,0.07993,0.0
7766,0.5,0.5,0.5,0.5,0.5,0.5,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.52,0.52,0.52,0.52,0.6124,0.60853,0.60078,0.53733,0.56095,0.60078,0.54877,0.59381,0.61167,0.54198,0.58915,0.58527,0.59216,0.57265,0.6424,0.57394,0.57812,0.54054,0.60474,0.52985,1.0,0.5618,0.58779,0.60853,0.42114,0.38438,0.41923,0.41593,0.42472,0.4159,0.38955,0.40741,0.41379,0.42746,0.39189,0.4391,0.40508,0.42485,0.40647,0.41392,0.41481,0.42403,0.42279,0.42222,0.43617,0.39785,0.38144,0.43617,0.3956,0.41758,0.36082,0.42553,0.39831,0.42857,0.42718,0.44444,0.35606,0.09845,0.01264,0.06824,0.0
7767,0.5,0.5,0.5,0.5,0.5,0.5,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.52,0.52,0.52,0.52,0.3876,0.37984,0.38566,0.28812,0.30852,0.38566,0.29904,0.39265,0.39437,0.31668,0.39341,0.38566,0.3902,0.27244,0.40064,0.27738,0.25391,0.27413,0.31621,0.25,0.7065,0.25468,0.26718,0.28682,0.14634,0.14264,0.17443,0.17207,0.18384,0.17584,0.16269,0.17747,0.17555,0.18877,0.14715,0.19231,0.17638,0.18712,0.16187,0.16484,0.16667,0.18375,0.17647,0.18889,0.19149,0.15054,0.14433,0.18085,0.14286,0.16484,0.1134,0.17021,0.18644,0.19643,0.17476,0.2,0.10606,0.09103,0.21124,0.09233,0.0
7768,0.51,0.51,0.51,0.51,0.51,0.51,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.512,0.512,0.512,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396,0.1797,0.0706,0.0
7769,0.518,0.518,0.518,0.518,0.518,0.518,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.524,0.524,0.524,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06743,0.2265,0.09988,0.05074
7770,0.528,0.528,0.528,0.528,0.528,0.528,0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.572,0.524,0.524,0.524,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02428,0.17057,0.11216,0.18753
7771,0.548,0.548,0.548,0.548,0.548,0.548,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.668,0.668,0.668,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14902,0.16306,0.16352,0.35039
7772,0.35,0.35,0.35,0.35,0.35,0.35,0.416,0.416,0.416,0.416,0.416,0.416,0.416,0.416,0.416,0.416,0.676,0.676,0.676,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06541,0.23977,0.15608,0.32726
7773,0.254,0.254,0.254,0.254,0.254,0.254,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.202,0.668,0.668,0.668,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07148,0.05719,0.16883,0.1431
7774,0.264,0.264,0.264,0.264,0.264,0.264,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.78,0.78,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16049,0.0,0.18996,0.02242
7775,0.264,0.264,0.264,0.264,0.264,0.264,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.71,0.71,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51517,0.0,0.21547,0.00294
7776,0.274,0.274,0.274,0.274,0.274,0.274,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.768,0.768,0.768,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42347,0.0,0.26009,0.0014
7777,0.264,0.264,0.264,0.264,0.264,0.264,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.542,0.542,0.542,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21578,0.0,0.30094,0.00014
7778,0.274,0.274,0.274,0.274,0.274,0.274,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.568,0.568,0.568,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384,0.0,0.24392,0.0
7779,0.274,0.274,0.274,0.274,0.274,0.274,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.556,0.556,0.556,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01686,0.0,0.17887,0.00869
7780,0.274,0.274,0.274,0.274,0.274,0.274,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.172,0.42,0.42,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00275,0.09929,0.00491
7781,0.264,0.264,0.264,0.264,0.264,0.264,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.408,0.408,0.408,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.0,0.04829,0.00028
7782,0.274,0.274,0.274,0.274,0.274,0.274,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.632,0.632,0.632,0.632,0.25969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906,0.29756,0.31015,0.39453,0.38224,0.40316,0.37313,0.0,0.37079,0.3855,0.3876,0.05203,0.03003,0.0,0.0,0.00475,0.0,0.0,0.00463,0.0047,0.00624,0.003,0.00641,0.00598,0.0046,0.00719,0.00733,0.00741,0.00707,0.01103,0.00741,0.00709,0.02151,0.02062,0.01064,0.01099,0.01099,0.01031,0.01064,0.00847,0.00893,0.00971,0.02222,0.01515,0.00067,0.0,0.04616,0.0
7783,0.274,0.274,0.274,0.274,0.274,0.274,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.564,0.576,0.576,0.576,0.576,0.58333,0.57364,0.56395,0.43638,0.46278,0.56202,0.44266,0.55899,0.57143,0.43677,0.55426,0.56589,0.57059,0.59402,0.62646,0.59552,0.66016,0.6332,0.68379,0.61567,0.387,0.62921,0.65649,0.64341,0.33821,0.29429,0.23588,0.235,0.26307,0.23242,0.22836,0.25,0.24608,0.26053,0.22973,0.26763,0.24813,0.2546,0.2554,0.26374,0.26667,0.26148,0.26471,0.26296,0.2695,0.29032,0.26804,0.28723,0.27473,0.27473,0.24742,0.2766,0.25424,0.26786,0.26214,0.26667,0.26515,0.01753,0.00138,0.12231,0.0042
7784,0.274,0.274,0.274,0.274,0.274,0.274,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.672,0.672,0.672,0.672,0.65116,0.64535,0.67442,0.58991,0.63323,0.67442,0.59914,0.65764,0.6841,0.58874,0.65116,0.6686,0.67647,0.70406,0.69554,0.68026,0.73438,0.69884,0.75889,0.68284,1.0,0.70412,0.73282,0.71318,0.53984,0.48799,0.44103,0.43854,0.48019,0.43884,0.43284,0.45833,0.45455,0.46646,0.42943,0.47756,0.46338,0.47699,0.45683,0.4652,0.47037,0.4523,0.45956,0.48519,0.47518,0.49462,0.47423,0.51064,0.49451,0.48352,0.4433,0.5,0.44068,0.47321,0.46602,0.48889,0.45455,0.05732,0.00238,0.1915,0.04191
7785,0.274,0.274,0.274,0.274,0.274,0.274,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.642,0.642,0.642,0.642,0.68605,0.68023,0.68605,0.67403,0.68716,0.68605,0.68596,0.68085,0.69618,0.66738,0.67442,0.68411,0.69216,0.71688,0.73167,0.71063,0.73438,0.70656,0.76285,0.68657,1.0,0.70412,0.73664,0.71705,0.66341,0.59459,0.58176,0.57817,0.63708,0.58716,0.58209,0.61111,0.58934,0.61622,0.56006,0.63301,0.60688,0.6227,0.58633,0.59707,0.6037,0.57244,0.61029,0.63704,0.62766,0.62366,0.58763,0.67021,0.61538,0.63736,0.56701,0.64894,0.58475,0.63393,0.61165,0.64444,0.57576,0.10115,0.004,0.14616,0.01948
7786,0.274,0.274,0.274,0.274,0.274,0.274,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.77,0.77,0.77,0.77,0.70349,0.69574,0.68992,0.73186,0.73031,0.68992,0.74491,0.70406,0.7002,0.72795,0.69767,0.68411,0.6902,0.68697,0.7492,0.71623,0.73047,0.7027,0.75889,0.68284,1.0,0.70037,0.73282,0.73643,0.74309,0.66366,0.65907,0.65388,0.71632,0.68349,0.66866,0.69136,0.69279,0.67863,0.65916,0.69712,0.68161,0.70399,0.64388,0.65568,0.66296,0.63251,0.70588,0.71111,0.7305,0.69892,0.6701,0.74468,0.7033,0.71429,0.63918,0.7234,0.65254,0.70536,0.68932,0.71111,0.61364,0.13823,0.00075,0.06553,0.01107
7787,0.548,0.548,0.548,0.548,0.548,0.548,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.772,0.772,0.772,0.772,0.70155,0.69574,0.69186,0.74658,0.76807,0.69186,0.75991,0.70406,0.7002,0.74176,0.69574,0.68798,0.69608,0.69765,0.74867,0.71383,0.71094,0.69112,0.73518,0.67537,1.0,0.68165,0.70992,0.72868,0.75285,0.66517,0.68285,0.67748,0.73851,0.69419,0.69254,0.70988,0.71317,0.73323,0.67868,0.7516,0.71001,0.73466,0.69065,0.7033,0.71111,0.67845,0.72794,0.74074,0.75177,0.69892,0.6701,0.76596,0.7033,0.73626,0.63918,0.74468,0.67797,0.73214,0.69903,0.75556,0.62121,0.06204,0.01527,0.00484,0.06475
