hour,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
7838,43.4859,39.0568,72.4765,29.7959,28.588,54.76,50.3309,68.8527,70.4633,78.5162,0.0,0.0,106.7015,78.1136,127.6392,40.2647,0.0,134.0815,72.8791,51.5388,0.0,0.0,0.0,0.0,42.0916,37.8045,70.1527,28.8405,27.6713,53.0042,48.7171,66.645,68.204,75.9987,0.0,0.0,103.2803,75.609,123.5467,38.9737,0.0,129.7825,70.5424,49.8864,0.0,0.0,0.0,0.0,60.5258,54.3611,100.8763,41.4714,39.7901,76.2177,70.053,95.8325,98.0742,109.2827,0.0,0.0,148.5123,108.7222,177.6544,56.0424,0.0,186.6212,101.4367,71.7343,0.0,0.0,0.0,0.0,0.0
7839,44.2741,39.7647,73.7902,30.336,29.1061,55.7526,51.2432,70.1007,71.7405,79.9394,0.0,0.0,108.6356,79.5294,129.9527,40.9946,0.0,136.5119,74.2001,52.473,0.0,0.0,0.0,0.0,42.0406,37.7587,70.0677,28.8056,27.6378,52.94,48.6581,66.5643,68.1214,75.9067,0.0,0.0,103.1552,75.5174,123.397,38.9265,0.0,129.6252,70.4569,49.8259,0.0,0.0,0.0,0.0,60.372,54.223,100.6201,41.366,39.689,76.024,69.875,95.5891,97.8251,109.0051,0.0,0.0,148.1351,108.4461,177.2031,55.9,0.0,186.1471,101.1791,71.552,0.0,0.0,0.0,0.0,0.0
7840,46.906,42.1285,78.1766,32.1393,30.8363,59.0668,54.2893,74.2678,76.0051,84.6914,0.0,0.0,115.0934,84.2571,137.6778,43.4315,0.0,144.6268,78.611,55.5923,0.0,0.0,0.0,0.0,44.2846,39.7741,73.8076,30.3431,29.113,55.7658,51.2553,70.1173,71.7574,79.9583,0.0,0.0,108.6613,79.5482,129.9835,41.0042,0.0,136.5442,74.2177,52.4854,0.0,0.0,0.0,0.0,60.5087,54.3458,100.8478,41.4597,39.7789,76.1961,70.0332,95.8054,98.0465,109.2518,0.0,0.0,148.4704,108.6916,177.6042,56.0266,0.0,186.5685,101.4081,71.714,0.0,0.0,0.0,0.0,0.0
7841,50.3795,45.2483,83.9659,34.5193,33.1199,63.4409,58.3096,79.7676,81.6335,90.963,0.0,0.0,123.6164,90.4965,147.8732,46.6477,0.0,155.3368,84.4323,59.7091,0.0,0.0,0.0,0.0,48.3136,43.3927,80.5226,33.1037,31.7617,60.8393,55.9185,76.4965,78.2858,87.2328,0.0,0.0,118.5471,86.7855,141.8092,44.7348,0.0,148.9668,80.9699,57.2605,0.0,0.0,0.0,0.0,64.5916,58.0128,107.6526,44.2572,42.463,81.3376,74.7588,102.27,104.6623,116.6237,0.0,0.0,158.4886,116.0256,189.5883,59.807,0.0,199.1574,108.2507,76.553,0.0,0.0,0.0,0.0,0.0
7842,49.1905,44.1804,81.9842,33.7046,32.3382,61.9436,56.9334,77.885,79.7068,88.8162,0.0,0.0,120.6989,88.3607,144.3832,45.5468,0.0,151.6707,82.4396,58.2999,0.0,0.0,0.0,0.0,47.9566,43.0721,79.9276,32.8591,31.527,60.3897,55.5053,75.9312,77.7074,86.5882,0.0,0.0,117.6712,86.1442,140.7614,44.4042,0.0,147.866,80.3716,56.8374,0.0,0.0,0.0,0.0,64.6258,58.0435,107.7096,44.2806,42.4854,81.3806,74.7983,102.3241,104.7177,116.6854,0.0,0.0,158.5724,116.087,189.6885,59.8387,0.0,199.2627,108.308,76.5935,0.0,0.0,0.0,0.0,0.0
7843,46.6789,41.9245,77.7981,31.9837,30.687,58.7808,54.0265,73.9082,75.6371,84.2813,0.0,0.0,114.5361,83.8491,137.0111,43.2212,0.0,143.9265,78.2303,55.3231,0.0,0.0,0.0,0.0,47.0216,42.2323,78.3693,32.2185,30.9123,59.2123,54.4231,74.4508,76.1924,84.9,0.0,0.0,115.377,84.4647,138.017,43.5385,0.0,144.9832,78.8047,55.7293,0.0,0.0,0.0,0.0,63.3616,56.9081,105.6027,43.4144,41.6544,79.7887,73.3352,100.3225,102.6693,114.4029,0.0,0.0,155.4706,113.8162,185.978,58.6681,0.0,195.3649,106.1893,75.0952,0.0,0.0,0.0,0.0,0.0
7844,43.6195,39.1768,72.6992,29.8874,28.6758,54.9283,50.4855,69.0642,70.6797,78.7574,0.0,0.0,107.0293,78.3535,128.0313,40.3884,0.0,134.4934,73.103,51.6972,0.0,0.0,0.0,0.0,45.7466,41.0872,76.2443,31.3449,30.0741,57.6068,52.9474,72.4321,74.1264,82.598,0.0,0.0,112.2485,82.1744,134.2747,42.3579,0.0,141.0519,76.6679,54.2182,0.0,0.0,0.0,0.0,61.7899,55.4965,102.9832,42.3376,40.6212,77.8096,71.5161,97.8341,100.1226,111.5652,0.0,0.0,151.6142,110.993,181.3649,57.2129,0.0,190.519,103.5554,73.2325,0.0,0.0,0.0,0.0,0.0
7845,40.0124,35.937,66.6873,27.4159,26.3044,50.3859,46.3106,63.3529,64.8349,72.2446,0.0,0.0,98.1785,71.8741,117.4437,37.0485,0.0,123.3715,67.0578,47.4221,0.0,0.0,0.0,0.0,44.1656,39.6672,73.6093,30.2616,29.0348,55.6159,51.1176,69.9289,71.5646,79.7434,0.0,0.0,108.3693,79.3345,129.6342,40.8941,0.0,136.1772,74.0183,52.3444,0.0,0.0,0.0,0.0,58.1683,52.2438,96.9472,39.8561,38.2403,73.249,67.3244,92.0998,94.2542,105.0261,0.0,0.0,142.7278,104.4875,170.7347,53.8595,0.0,179.3523,97.4858,68.9402,0.0,0.0,0.0,0.0,0.0
7846,37.3137,33.5132,62.1895,25.5668,24.5303,46.9876,43.1872,59.08,60.462,67.372,0.0,0.0,91.5568,67.0265,109.5226,34.5497,0.0,115.0506,62.535,44.2237,0.0,0.0,0.0,0.0,42.6186,38.2778,71.031,29.2016,28.0178,53.6679,49.3271,67.4795,69.0579,76.9503,0.0,0.0,104.5734,76.5556,125.0935,39.4617,0.0,131.4074,71.4256,50.5109,0.0,0.0,0.0,0.0,53.7096,48.2392,89.516,36.801,35.3091,67.6343,62.1639,85.0402,87.0294,96.9756,0.0,0.0,131.7874,96.4783,157.6476,49.7311,0.0,165.6046,90.0133,63.6558,0.0,0.0,0.0,0.0,0.0
7847,36.0713,32.3973,60.1188,24.7155,23.7135,45.4231,41.7491,57.1128,58.4488,65.1286,0.0,0.0,88.5082,64.7947,105.8758,33.3993,0.0,111.2197,60.4527,42.7511,0.0,0.0,0.0,0.0,40.2896,36.1861,67.1494,27.6059,26.4867,50.7351,46.6315,63.7919,65.2841,72.7452,0.0,0.0,98.8588,72.3721,118.2575,37.3052,0.0,124.2263,67.5224,47.7507,0.0,0.0,0.0,0.0,48.6017,43.6515,81.0028,33.3012,31.9511,61.2022,56.252,76.9527,78.7528,87.7531,0.0,0.0,119.2542,87.3031,142.655,45.0016,0.0,149.8553,81.4529,57.602,0.0,0.0,0.0,0.0,0.0
7848,35.6304,32.0014,59.384,24.4134,23.4237,44.8679,41.2389,56.4148,57.7344,64.3326,0.0,0.0,87.4264,64.0027,104.5818,32.9911,0.0,109.8603,59.7139,42.2286,0.0,0.0,0.0,0.0,38.5556,34.6287,64.2594,26.4178,25.3468,48.5516,44.6246,61.0464,62.4744,69.6144,0.0,0.0,94.6041,69.2574,113.168,35.6997,0.0,118.8799,64.6164,45.6956,0.0,0.0,0.0,0.0,44.1772,39.6776,73.6286,30.2695,29.0424,55.6305,51.131,69.9472,71.5834,79.7643,0.0,0.0,108.3977,79.3553,129.6681,40.9048,0.0,136.2129,74.0376,52.3581,0.0,0.0,0.0,0.0,0.0
7849,35.3097,31.7134,58.8496,24.1937,23.2129,44.4641,40.8678,55.9071,57.2149,63.7537,0.0,0.0,86.6397,63.4268,103.6406,32.6942,0.0,108.8717,59.1765,41.8486,0.0,0.0,0.0,0.0,37.6887,33.85,62.8144,25.8237,24.7768,47.4598,43.6211,59.6737,61.0696,68.049,0.0,0.0,92.4768,67.7,110.6232,34.8969,0.0,116.2067,63.1634,44.668,0.0,0.0,0.0,0.0,41.4097,37.192,69.0161,28.3733,27.223,52.1455,47.9279,65.5653,67.099,74.7675,0.0,0.0,101.6071,74.3841,121.5451,38.3423,0.0,127.6798,69.3996,49.0781,0.0,0.0,0.0,0.0,0.0
7850,35.4834,31.8694,59.139,24.3127,23.3271,44.6828,41.0688,56.1821,57.4963,64.0673,0.0,0.0,87.0658,63.7387,104.1504,32.855,0.0,109.4072,59.4676,42.0544,0.0,0.0,0.0,0.0,37.1787,33.3919,61.9644,25.4743,24.4415,46.8176,43.0309,58.8662,60.2432,67.1281,0.0,0.0,91.2254,66.7839,109.1262,34.4247,0.0,114.6342,62.3087,44.0636,0.0,0.0,0.0,0.0,39.7014,35.6577,66.1689,27.2028,26.1,49.9943,45.9506,62.8605,64.3309,71.683,0.0,0.0,97.4154,71.3154,116.5308,36.7605,0.0,122.4125,66.5365,47.0535,0.0,0.0,0.0,0.0,0.0
7851,35.9109,32.2533,59.8516,24.6056,23.6081,45.2212,41.5636,56.859,58.189,64.8392,0.0,0.0,88.1148,64.5067,105.4052,33.2509,0.0,110.7254,60.1841,42.5611,0.0,0.0,0.0,0.0,37.4507,33.6362,62.4178,25.6606,24.6203,47.1601,43.3457,59.2969,60.6839,67.6192,0.0,0.0,91.8928,67.2725,109.9246,34.6765,0.0,115.4728,62.7645,44.386,0.0,0.0,0.0,0.0,39.3939,35.3815,65.6564,26.9921,25.8978,49.6071,45.5947,62.3736,63.8326,71.1278,0.0,0.0,96.6609,70.763,115.6283,36.4758,0.0,121.4644,66.0212,46.689,0.0,0.0,0.0,0.0,0.0
7852,38.0886,34.2092,63.481,26.0977,25.0397,47.9634,44.084,60.3069,61.7176,68.771,0.0,0.0,93.4581,68.4184,111.797,35.2672,0.0,117.4398,63.8336,45.142,0.0,0.0,0.0,0.0,38.4026,34.4913,64.0044,26.3129,25.2462,48.3589,44.4475,60.8042,62.2265,69.3381,0.0,0.0,94.2287,68.9825,112.7189,35.558,0.0,118.4082,64.36,45.5142,0.0,0.0,0.0,0.0,40.7434,36.5936,67.9057,27.9168,26.785,51.3065,47.1568,64.5104,66.0195,73.5645,0.0,0.0,99.9723,73.1873,119.5895,37.7254,0.0,125.6256,68.283,48.2885,0.0,0.0,0.0,0.0,0.0
7853,42.4973,38.1689,70.8288,29.1185,27.938,53.5151,49.1867,67.2874,68.8613,76.7312,0.0,0.0,104.2757,76.3377,124.7374,39.3493,0.0,131.0333,71.2223,50.3671,0.0,0.0,0.0,0.0,40.7656,36.6136,67.9427,27.932,26.7996,51.3345,47.1824,64.5456,66.0554,73.6046,0.0,0.0,100.0268,73.2271,119.6547,37.7459,0.0,125.694,68.3202,48.3148,0.0,0.0,0.0,0.0,45.6463,40.9972,76.0772,31.2762,30.0082,57.4805,52.8314,72.2733,73.9639,82.417,0.0,0.0,112.0025,81.9943,133.9804,42.2651,0.0,140.7428,76.4998,54.0993,0.0,0.0,0.0,0.0,0.0
7854,44.1672,39.6687,73.6121,30.2627,29.0359,55.618,51.1195,69.9315,71.5673,79.7464,0.0,0.0,108.3733,79.3375,129.639,40.8956,0.0,136.1823,74.021,52.3464,0.0,0.0,0.0,0.0,41.3946,37.1785,68.991,28.363,27.2131,52.1266,47.9104,65.5415,67.0746,74.7403,0.0,0.0,101.5701,74.357,121.5009,38.3283,0.0,127.6334,69.3743,49.0603,0.0,0.0,0.0,0.0,52.0354,46.7355,86.7257,35.6539,34.2085,65.5261,60.2262,82.3894,84.3167,93.9529,0.0,0.0,127.6795,93.4711,152.7336,48.181,0.0,160.4426,87.2075,61.6716,0.0,0.0,0.0,0.0,0.0
7855,43.5527,39.1168,72.5878,29.8417,28.6319,54.8441,50.4082,68.9584,70.5715,78.6368,0.0,0.0,106.8654,78.2335,127.8352,40.3266,0.0,134.2875,72.9911,51.618,0.0,0.0,0.0,0.0,41.5986,37.3617,69.331,28.5028,27.3472,52.3834,48.1465,65.8645,67.4052,75.1086,0.0,0.0,102.0707,74.7234,122.0996,38.5172,0.0,128.2624,69.7162,49.3021,0.0,0.0,0.0,0.0,56.4771,50.7248,94.1284,38.6972,37.1284,71.1193,65.367,89.422,91.5138,101.9725,0.0,0.0,138.578,101.4495,165.7706,52.2936,0.0,174.1376,94.6514,66.9358,0.0,0.0,0.0,0.0,0.0
7856,43.8065,39.3448,73.0109,30.0156,28.7987,55.1638,50.702,69.3603,70.9828,79.0951,0.0,0.0,107.4882,78.6895,128.5803,40.5616,0.0,135.0701,73.4165,51.9189,0.0,0.0,0.0,0.0,42.7716,38.4152,71.286,29.3065,28.1184,53.8605,49.5042,67.7217,69.3058,77.2265,0.0,0.0,104.9488,76.8305,125.5426,39.6033,0.0,131.8791,71.682,50.6923,0.0,0.0,0.0,0.0,61.6533,55.3738,102.7555,42.2439,40.5313,77.6375,71.358,97.6177,99.9011,111.3184,0.0,0.0,151.2789,110.7475,180.9638,57.0864,0.0,190.0976,103.3263,73.0705,0.0,0.0,0.0,0.0,0.0
7857,44.4344,39.9087,74.0574,30.4458,29.2115,55.9545,51.4287,70.3545,72.0002,80.2288,0.0,0.0,109.0289,79.8174,130.4233,41.143,0.0,137.0062,74.4688,52.663,0.0,0.0,0.0,0.0,43.8086,39.3466,73.0143,30.017,28.8001,55.1664,50.7044,69.3636,70.9861,79.0989,0.0,0.0,107.4933,78.6932,128.5863,40.5635,0.0,135.0765,73.42,51.9213,0.0,0.0,0.0,0.0,65.497,58.826,109.1617,44.8776,43.0582,82.4777,75.8067,103.7036,106.1294,118.2585,0.0,0.0,160.7102,117.652,192.2458,60.6454,0.0,201.9491,109.7681,77.6261,0.0,0.0,0.0,0.0,0.0
7858,45.1024,40.5087,75.1707,30.9035,29.6507,56.7956,52.2019,71.4122,73.0826,81.4349,0.0,0.0,110.668,81.0173,132.384,41.7615,0.0,139.0658,75.5883,53.4547,0.0,0.0,0.0,0.0,44.5056,39.9726,74.176,30.4946,29.2583,56.0441,51.5111,70.4672,72.1155,80.3573,0.0,0.0,109.2035,79.9452,130.6321,41.2089,0.0,137.2256,74.5881,52.7474,0.0,0.0,0.0,0.0,68.162,61.2196,113.6033,46.7036,44.8102,85.8336,78.8912,107.9231,110.4476,123.0702,0.0,0.0,167.2493,122.4391,200.068,63.1129,0.0,210.1661,114.2344,80.7846,0.0,0.0,0.0,0.0,0.0
7859,46.1712,41.4686,76.952,31.6358,30.3533,58.1415,53.4389,73.1044,74.8144,83.3647,0.0,0.0,113.2905,82.9372,135.521,42.7511,0.0,142.3612,77.3795,54.7214,0.0,0.0,0.0,0.0,44.8796,40.3085,74.7993,30.7508,29.5042,56.515,51.944,71.0593,72.7215,81.0326,0.0,0.0,110.1212,80.617,131.7299,41.5552,0.0,138.3787,75.2149,53.1906,0.0,0.0,0.0,0.0,70.0411,62.9073,116.7352,47.9911,46.0456,88.1999,81.0661,110.8984,113.4926,126.4631,0.0,0.0,171.8602,125.8146,205.5837,64.8529,0.0,215.9601,117.3837,83.0117,0.0,0.0,0.0,0.0,0.0
7860,47.24,42.4285,78.7333,32.3681,31.0559,59.4874,54.6759,74.7966,76.5463,85.2944,0.0,0.0,115.9129,84.857,138.6581,43.7407,0.0,145.6566,79.1707,55.9881,0.0,0.0,0.0,0.0,45.0836,40.4917,75.1393,30.8906,29.6383,56.7719,52.1801,71.3823,73.0521,81.4009,0.0,0.0,110.6218,80.9835,132.3287,41.7441,0.0,139.0077,75.5567,53.4324,0.0,0.0,0.0,0.0,70.9636,63.7358,118.2727,48.6232,46.652,89.3616,82.1338,112.3591,114.9873,128.1288,0.0,0.0,174.1237,127.4717,208.2914,65.7071,0.0,218.8045,118.9298,84.105,0.0,0.0,0.0,0.0,0.0
7861,48.0282,43.1364,80.047,32.9082,31.5741,60.48,55.5882,76.0447,77.8235,86.7176,0.0,0.0,117.847,86.2729,140.9717,44.4706,0.0,148.087,80.4917,56.9223,0.0,0.0,0.0,0.0,45.4916,40.8582,75.8193,31.1702,29.9065,57.2857,52.6523,72.0283,73.7132,82.1376,0.0,0.0,111.6229,81.7164,133.5262,42.1218,0.0,140.2657,76.2405,53.9159,0.0,0.0,0.0,0.0,71.7153,64.4109,119.5255,49.1382,47.1462,90.3081,83.0038,113.5492,116.2053,129.4859,0.0,0.0,175.968,128.8219,210.4976,66.403,0.0,221.1221,120.1895,84.9959,0.0,0.0,0.0,0.0,0.0
7862,48.6428,43.6884,81.0713,33.3293,31.9781,61.2538,56.2995,77.0177,78.8193,87.8272,0.0,0.0,119.3549,87.3768,142.7755,45.0396,0.0,149.9818,81.5216,57.6507,0.0,0.0,0.0,0.0,45.3046,40.6902,75.5076,31.042,29.7836,57.0502,52.4359,71.7323,73.4102,81.7999,0.0,0.0,111.164,81.3805,132.9773,41.9487,0.0,139.6891,75.9271,53.6943,0.0,0.0,0.0,0.0,71.664,64.3649,119.4401,49.1031,47.1125,90.2436,82.9445,113.468,116.1223,129.3934,0.0,0.0,175.8423,128.7298,210.3472,66.3556,0.0,220.9641,120.1036,84.9351,0.0,0.0,0.0,0.0,0.0
7863,48.242,43.3284,80.4033,33.0547,31.7146,60.7491,55.8356,76.3831,78.1698,87.1035,0.0,0.0,118.3715,86.6569,141.5991,44.6685,0.0,148.746,80.85,57.1757,0.0,0.0,0.0,0.0,44.8626,40.2932,74.771,30.7392,29.493,56.4936,51.9243,71.0324,72.694,81.0019,0.0,0.0,110.0795,80.5865,131.68,41.5394,0.0,138.3263,75.1864,53.1705,0.0,0.0,0.0,0.0,70.9124,63.6898,118.1873,48.5881,46.6183,89.2971,82.0745,112.2779,114.9043,128.0362,0.0,0.0,173.9979,127.3796,208.1409,65.6596,0.0,218.6465,118.8439,84.0443,0.0,0.0,0.0,0.0,0.0
7864,51.2345,46.0162,85.3909,35.1051,33.682,64.5176,59.2992,81.1214,83.0189,92.5068,0.0,0.0,125.7144,92.0324,150.3829,47.4394,0.0,157.9732,85.8653,60.7224,0.0,0.0,0.0,0.0,46.8516,42.0796,78.0859,32.102,30.8006,58.9983,54.2263,74.1816,75.9169,84.5931,0.0,0.0,114.9599,84.1593,137.518,43.3811,0.0,144.459,78.5198,55.5278,0.0,0.0,0.0,0.0,70.0924,62.9533,116.8206,48.0263,46.0792,88.2645,81.1254,110.9796,113.5756,126.5557,0.0,0.0,171.9859,125.9067,205.7341,64.9003,0.0,216.1182,117.4696,83.0724,0.0,0.0,0.0,0.0,0.0
7865,54.4142,48.872,90.6903,37.2838,35.7723,68.5215,62.9793,86.1557,88.1711,98.2478,0.0,0.0,133.5162,97.7439,159.7156,50.3835,0.0,167.777,91.1941,64.4908,0.0,0.0,0.0,0.0,50.3875,45.2555,83.9792,34.5248,33.1251,63.451,58.3189,79.7803,81.6465,90.9775,0.0,0.0,123.6361,90.5109,147.8967,46.6551,0.0,155.3616,84.4458,59.7186,0.0,0.0,0.0,0.0,71.459,64.1808,119.0984,48.9627,46.9777,89.9854,82.7072,113.1435,115.7901,129.0233,0.0,0.0,175.3393,128.3616,209.7455,66.1658,0.0,220.332,119.76,84.6922,0.0,0.0,0.0,0.0,0.0
7866,51.9025,46.6162,86.5042,35.5628,34.1211,65.3587,60.0724,82.179,84.1013,93.7129,0.0,0.0,127.3534,93.2323,152.3435,48.0579,0.0,160.0328,86.9848,61.5141,0.0,0.0,0.0,0.0,50.1155,45.0112,83.5259,34.3384,32.9463,63.1085,58.0041,79.3496,81.2057,90.4864,0.0,0.0,122.9687,90.0224,147.0984,46.4033,0.0,154.5229,83.9899,59.3962,0.0,0.0,0.0,0.0,69.6482,62.5544,116.0804,47.7219,45.7873,87.7052,80.6114,110.2763,112.8559,125.7537,0.0,0.0,170.8961,125.1088,204.4304,64.4891,0.0,214.7487,116.7252,82.546,0.0,0.0,0.0,0.0,0.0
7867,49.2974,44.2763,82.1623,33.7778,32.4085,62.0782,57.0571,78.0542,79.88,89.0092,0.0,0.0,120.9612,88.5527,144.6969,45.6457,0.0,152.0002,82.6188,58.4265,0.0,0.0,0.0,0.0,49.1295,44.1256,81.8826,33.6628,32.2981,61.8668,56.8629,77.7884,79.6081,88.7061,0.0,0.0,120.5493,88.2512,144.2043,45.4903,0.0,151.4828,82.3375,58.2276,0.0,0.0,0.0,0.0,67.752,60.8513,112.92,46.4227,44.5407,85.3173,78.4166,107.274,109.7833,122.33,0.0,0.0,166.2433,121.7026,198.8646,62.7333,0.0,208.9019,113.5473,80.2986,0.0,0.0,0.0,0.0,0.0
7868,46.0242,41.3366,76.7071,31.5351,30.2567,57.9565,53.2688,72.8717,74.5763,83.0993,0.0,0.0,112.9299,82.6732,135.0897,42.615,0.0,141.9081,77.1332,54.5473,0.0,0.0,0.0,0.0,47.6506,42.7973,79.4176,32.6495,31.3258,60.0044,55.1511,75.4467,77.2116,86.0357,0.0,0.0,116.9204,85.5945,139.8632,44.1209,0.0,146.9226,79.8588,56.4747,0.0,0.0,0.0,0.0,65.6678,58.9794,109.4464,44.9946,43.1705,82.6928,76.0044,103.9741,106.4062,118.5669,0.0,0.0,161.1294,117.9589,192.7472,60.8035,0.0,202.4758,110.0544,77.8285,0.0,0.0,0.0,0.0,0.0
7869,41.856,37.5929,69.76,28.6791,27.5165,52.7076,48.4445,66.272,67.8222,75.5734,0.0,0.0,102.7023,75.1858,122.8551,38.7556,0.0,129.056,70.1476,49.6071,0.0,0.0,0.0,0.0,45.7126,41.0567,76.1876,31.3216,30.0518,57.564,52.9081,72.3782,74.0713,82.5366,0.0,0.0,112.1651,82.1133,134.1749,42.3265,0.0,140.9471,76.6109,54.1779,0.0,0.0,0.0,0.0,61.8583,55.5579,103.0971,42.3844,40.6661,77.8956,71.5952,97.9423,100.2333,111.6885,0.0,0.0,151.7819,111.1158,181.5655,57.2762,0.0,190.7297,103.6699,73.3135,0.0,0.0,0.0,0.0,0.0
7870,38.0619,34.1852,63.4364,26.0794,25.0221,47.9297,44.0531,60.2646,61.6743,68.7228,0.0,0.0,93.3925,68.3704,111.7186,35.2425,0.0,117.3574,63.7888,45.1103,0.0,0.0,0.0,0.0,43.4006,38.9802,72.3343,29.7374,28.5319,54.6526,50.2322,68.7176,70.325,78.3622,0.0,0.0,106.4922,77.9603,127.3888,40.1857,0.0,133.8185,72.7362,51.4377,0.0,0.0,0.0,0.0,56.7162,50.9396,94.527,38.8611,37.2857,71.4204,65.6438,89.8007,91.9013,102.4043,0.0,0.0,139.1648,101.8792,166.4726,52.515,0.0,174.875,95.0522,67.2192,0.0,0.0,0.0,0.0,0.0
7871,36.7125,32.9733,61.1875,25.1549,24.1351,46.2306,42.4913,58.1282,59.4879,66.2865,0.0,0.0,90.0816,65.9466,107.758,33.9931,0.0,113.1969,61.5275,43.5111,0.0,0.0,0.0,0.0,40.8336,36.6746,68.056,27.9786,26.8443,51.4201,47.2611,64.6532,66.1656,73.7274,0.0,0.0,100.1936,73.3493,119.8542,37.8089,0.0,125.9037,68.4341,48.3954,0.0,0.0,0.0,0.0,50.7713,45.6001,84.6188,34.7877,33.3774,63.9342,58.763,80.3879,82.2683,91.6704,0.0,0.0,124.5777,91.2003,149.0231,47.0104,0.0,156.5448,85.0889,60.1734,0.0,0.0,0.0,0.0,0.0
7872,35.8842,32.2293,59.807,24.5873,23.5905,45.1875,41.5327,56.8167,58.1457,64.7909,0.0,0.0,88.0492,64.4587,105.3268,33.2261,0.0,110.643,60.1393,42.5294,0.0,0.0,0.0,0.0,39.0316,35.0562,65.0527,26.7439,25.6597,49.151,45.1755,61.8001,63.2457,70.4738,0.0,0.0,95.7721,70.1124,114.5651,36.1404,0.0,120.3476,65.4141,46.2597,0.0,0.0,0.0,0.0,46.2613,41.5495,77.1022,31.6976,30.4125,58.255,53.5432,73.2471,74.9605,83.5274,0.0,0.0,113.5115,83.099,135.7855,42.8345,0.0,142.639,77.5305,54.8282,0.0,0.0,0.0,0.0,0.0
7873,35.6437,32.0134,59.4062,24.4226,23.4325,44.8847,41.2543,56.4359,57.7561,64.3568,0.0,0.0,87.4592,64.0267,104.621,33.0035,0.0,109.9015,59.7363,42.2444,0.0,0.0,0.0,0.0,38.0626,34.1859,63.4377,26.08,25.0227,47.9307,44.054,60.2659,61.6756,68.7242,0.0,0.0,93.3945,68.3718,111.7209,35.2432,0.0,117.3598,63.7902,45.1113,0.0,0.0,0.0,0.0,43.118,38.7264,71.8633,29.5438,28.3461,54.2967,49.9051,68.2702,69.8671,77.8519,0.0,0.0,105.7988,77.4527,126.5593,39.9241,0.0,132.9472,72.2626,51.1028,0.0,0.0,0.0,0.0,0.0
7874,35.6705,32.0374,59.4508,24.4409,23.45,44.9184,41.2853,56.4782,57.7994,64.405,0.0,0.0,87.5247,64.0747,104.6994,33.0282,0.0,109.9839,59.781,42.2761,0.0,0.0,0.0,0.0,37.5527,33.7278,62.5878,25.7305,24.6874,47.2885,43.4637,59.4584,60.8492,67.8034,0.0,0.0,92.1431,67.4557,110.224,34.771,0.0,115.7873,62.9355,44.5068,0.0,0.0,0.0,0.0,40.8459,36.6857,68.0766,27.987,26.8524,51.4356,47.2754,64.6727,66.1855,73.7496,0.0,0.0,100.2238,73.3714,119.8904,37.8203,0.0,125.9416,68.4548,48.41,0.0,0.0,0.0,0.0,0.0
7875,36.098,32.4213,60.1633,24.7338,23.7311,45.4567,41.7801,57.1551,58.4921,65.1769,0.0,0.0,88.5737,64.8427,105.9542,33.424,0.0,111.3021,60.4975,42.7828,0.0,0.0,0.0,0.0,37.6547,33.8195,62.7578,25.8004,24.7544,47.417,43.5818,59.6199,61.0145,67.9876,0.0,0.0,92.3934,67.6389,110.5234,34.8654,0.0,116.1018,63.1064,44.6277,0.0,0.0,0.0,0.0,40.5897,36.4556,67.6495,27.8115,26.684,51.1129,46.9788,64.267,65.7703,73.2869,0.0,0.0,99.5951,72.9111,119.1382,37.583,0.0,125.1515,68.0253,48.1063,0.0,0.0,0.0,0.0,0.0
7876,38.5027,34.5811,64.1712,26.3815,25.312,48.4849,44.5633,60.9626,62.3887,69.5188,0.0,0.0,94.4743,69.1623,113.0126,35.6507,0.0,118.7167,64.5277,45.6329,0.0,0.0,0.0,0.0,38.5556,34.6287,64.2594,26.4178,25.3468,48.5516,44.6246,61.0464,62.4744,69.6144,0.0,0.0,94.6041,69.2574,113.168,35.6997,0.0,118.8799,64.6164,45.6956,0.0,0.0,0.0,0.0,41.3243,37.1153,68.8738,28.3148,27.1669,52.038,47.829,65.4301,66.9606,74.6133,0.0,0.0,101.3975,74.2306,121.2944,38.2632,0.0,127.4165,69.2564,48.9769,0.0,0.0,0.0,0.0,0.0
